SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId,Lat,Lng,Closest_Field_1,Closest_Field_2,Closest_Field_3,Distance_1,Distance_2,Distance_3,Enrollment_Class,Enrollment_Class_Calculated
4481,0,West Iron County,West Iron County HS,Wykons,Blue & White,WestPAC ,6996,,#003366,,C,,234,Iron River,MI,701 Nick Baumgartner Way,,49935,(906) 265-3534,(906) 265-9750,westironcounty,"https://maps.google.com/maps?q=West Iron County+701 Garfield Ave++Iron River, MI, 49935",http://www.westiron.org/highschool/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 234.</td></tr><tr><td>9</td><td>30</td><td>34</td><td>64</td></tr><tr><td>10</td><td>27</td><td>34</td><td>61</td></tr><tr><td>11</td><td>32</td><td>35</td><td>67</td></tr><tr><td>12</td><td>19</td><td>23</td><td>42</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 30, 'GirlsCount': 34, 'CombinedCount': 64}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 27, 'GirlsCount': 34, 'CombinedCount': 61}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 32, 'GirlsCount': 35, 'CombinedCount': 67}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 19, 'GirlsCount': 23, 'CombinedCount': 42}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI19274,7145.0,West Iron County (7145),46.0927322,-88.6423544,Kingsford HS,Norway High School,L'Anse HS,33.346818350990375,41.44382196346681,46.8999191784997,Div_3,B
4482,0,Mesick,Mesick HS,Bulldogs,Orange & Black,West Michigan 'D' League,6994,,#003366,4482.jpg,C,,195,Mesick,MI,581 Clark St,PO Box 275,49668,(231) 885-1201,(231) 885-2554,mesick,"https://maps.google.com/maps?q=Mesick+581 Clark St+PO Box 275+Mesick, MI, 49668",http://hs.mesick.org/home.aspx,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 194.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>28</td><td>25</td><td>53</td></tr><tr><td>10</td><td>22</td><td>27</td><td>49</td></tr><tr><td>11</td><td>30</td><td>18</td><td>48</td></tr><tr><td>12</td><td>24</td><td>21</td><td>45</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 28, 'GirlsCount': 25, 'CombinedCount': 53}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 22, 'GirlsCount': 27, 'CombinedCount': 49}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 30, 'GirlsCount': 18, 'CombinedCount': 48}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 24, 'GirlsCount': 21, 'CombinedCount': 45}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10354,7153.0,Mesick (7153),44.4052816,-85.71340099999999,Buckley HS,Kingsley HS,Manton HS,6.897249798198381,14.58796237274222,15.213172932672933,Div_3,B
4483,0,Roscommon,Roscommon HS,Bucks,Blue & Gold,Highland Conference,6923,,#003366,4483.jpg,C,,276,Roscommon,MI,10600 Oakwood,,48653,(989) 275-6675,(989) 275-4611,roscommon,"https://maps.google.com/maps?q=Roscommon+10600 Oakwood+PO Box 825+Roscommon, MI, 48653",http://www.rapsk12.net/schools/roscommon-high/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 276.</td></tr><tr><td>9</td><td>39</td><td>25</td><td>64</td></tr><tr><td>10</td><td>45</td><td>43</td><td>88</td></tr><tr><td>11</td><td>17</td><td>36</td><td>53</td></tr><tr><td>12</td><td>35</td><td>36</td><td>71</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 39, 'GirlsCount': 25, 'CombinedCount': 64}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 45, 'GirlsCount': 43, 'CombinedCount': 88}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 17, 'GirlsCount': 36, 'CombinedCount': 53}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 35, 'GirlsCount': 36, 'CombinedCount': 71}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10367,7161.0,Roscommon (7161),44.48640109999999,-84.6283148,Roscommon HS,Houghton Lake High School,Grayling HS,0.8501604071931421,14.214922807645149,15.721067901770816,Div_3,B
4484,0,Morenci,Morenci Area HS,Bulldogs,Maroon & White,Tri-County Conference,6990,,#003366,4484.png,C,,186,Morenci,MI,788 Coomer St.,,49256,(517) 458-7506,(517) 458-7146,morenci,"https://maps.google.com/maps?q=Morenci+304 Page Street++Morenci, MI, 49256",www.morencibulldogs.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 186.</td></tr><tr><td>9</td><td>26</td><td>22</td><td>48</td></tr><tr><td>10</td><td>24</td><td>24</td><td>48</td></tr><tr><td>11</td><td>18</td><td>27</td><td>45</td></tr><tr><td>12</td><td>21</td><td>24</td><td>45</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 26, 'GirlsCount': 22, 'CombinedCount': 48}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 24, 'GirlsCount': 24, 'CombinedCount': 48}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 18, 'GirlsCount': 27, 'CombinedCount': 45}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 21, 'GirlsCount': 24, 'CombinedCount': 45}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4553,7178.0,Morenci (7178),41.7230629,-84.208117,Morenci HS,Sand Creek HS,Hudson high School,0.0751569469064575,8.716482599822681,11.998274763864798,Div_3,B
4485,0,Yale,Yale HS,Bulldogs,Navy & White,Blue Water Area Conference,6898,,#003366,,B,,601,Yale,MI,247 School Dr,,48097,(810) 387-3231,(810) 387-9108,yale,"https://maps.google.com/maps?q=Yale+247 School Dr++Yale, MI, 48097",ypsd.us,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 601.</td></tr><tr><td>9</td><td>80</td><td>72</td><td>152</td></tr><tr><td>10</td><td>78</td><td>62</td><td>140</td></tr><tr><td>11</td><td>74</td><td>64</td><td>138</td></tr><tr><td>12</td><td>85</td><td>67</td><td>152</td></tr><tr><td>Other programs draw</td><td>9</td><td>10</td><td>19</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 80, 'GirlsCount': 72, 'CombinedCount': 152}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 78, 'GirlsCount': 62, 'CombinedCount': 140}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 74, 'GirlsCount': 64, 'CombinedCount': 138}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 85, 'GirlsCount': 67, 'CombinedCount': 152}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 9, 'GirlsCount': 10, 'CombinedCount': 19}]",https://gofan.co/app/school/MI10129,7186.0,Yale (7186),43.1253543,-82.8059875,Yale HS,Peck HS,Capac HS,0.1666033926086225,9.016901403087612,9.980593722872312,Div_2,C
4486,0,Morrice,Morrice HS,Orioles,Orange & Black,,0,,#003366,4486.jpg,D,,148,Morrice,MI,691 Purdy Ln,,48857,(517) 625-3143,(517) 625-8935,morrice,"https://maps.google.com/maps?q=Morrice+691 Purdy Ln++Morrice, MI, 48857",http://www.morrice.k12.mi.us/pages/schools/highschool/high-school.html,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 148.</td></tr><tr><td>9</td><td>16</td><td>16</td><td>32</td></tr><tr><td>10</td><td>16</td><td>18</td><td>34</td></tr><tr><td>11</td><td>17</td><td>20</td><td>37</td></tr><tr><td>12</td><td>23</td><td>22</td><td>45</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 16, 'GirlsCount': 16, 'CombinedCount': 32}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 16, 'GirlsCount': 18, 'CombinedCount': 34}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 17, 'GirlsCount': 20, 'CombinedCount': 37}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 23, 'GirlsCount': 22, 'CombinedCount': 45}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4555,7194.0,Morrice (7194),42.8447341,-84.1778945,Morrice HS,Perry HS,Laingsburg HS,0.206228733537512,2.078999360005588,8.671497328413402,Div_3,B
4487,0,Bloomfield Hills Cranbrook Kingswood,Cranbrook Kingswood HS,Cranes,Blue & Green,Catholic High School League,6901,,#003366,7203.JPG,B,,804,Bloomfield Hills,MI,39221 Woodward Ave,PO Box 801,48303,(248) 645-3636,(248) 645-3086,cranbrook,http://www.mapquest.com/maps?1a=39221+Woodwar+Ave+Box+801&1c=Bloomfield+Hills&1s=MI&1z=48303-0801&1y=US&2a=39221+Woodwar+Ave+Box+801&2c=Bloomfield+Hills&2s=MI&2z=48303-0801&2y=US,http://schools.cranbrook.edu/school/upper/,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 803.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>102</td><td>91</td><td>193</td></tr><tr><td>10</td><td>99</td><td>82</td><td>181</td></tr><tr><td>11</td><td>106</td><td>107</td><td>213</td></tr><tr><td>12</td><td>118</td><td>99</td><td>217</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 102, 'GirlsCount': 91, 'CombinedCount': 193}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 99, 'GirlsCount': 82, 'CombinedCount': 181}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 106, 'GirlsCount': 107, 'CombinedCount': 213}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 118, 'GirlsCount': 99, 'CombinedCount': 217}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI9926,7203.0,Bloomfield Hills Cranbrook Kingswood (7203),42.5726202,-83.2436267,Bloomfield Hills Cranbrook Kingswood HS,Cranbrook High School,Birmingham Seaholm HS,0.5629009561397459,0.5630310405261609,2.173889391706115,Div_1,D
4488,0,Plainwell,Plainwell HS,Trojans,Royal Blue & White,Wolverine Conference,6997,,#003366,mhsaasize/7211.png,A,,839,Plainwell,MI,684 Starr Rd,,49080,(269) 685-2096,(269) 685-0551,plainwell,"https://maps.google.com/maps?q=Plainwell+684 Starr Rd++Plainwell, MI, 49080",http://www.plainwellschools.org/,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 829.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>116</td><td>114</td><td>230</td></tr><tr><td>10</td><td>100</td><td>108</td><td>208</td></tr><tr><td>11</td><td>99</td><td>106</td><td>205</td></tr><tr><td>12</td><td>104</td><td>92</td><td>196</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 116, 'GirlsCount': 114, 'CombinedCount': 230}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 100, 'GirlsCount': 108, 'CombinedCount': 208}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 99, 'GirlsCount': 106, 'CombinedCount': 205}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 104, 'GirlsCount': 92, 'CombinedCount': 196}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10255,7211.0,Plainwell (7211),42.4375384,-85.6544049,Plainwell HS,Otsego HS,Martin HS,0.7905721175075783,3.395766232085578,6.845723081359609,Div_1,D
4489,0,Springport,Springport HS,Spartans,Royal Blue & White,Big 8 Conference,6895,,#003366,7228.JPG,C,,300,Springport,MI,300 W Main St,,49284,(517) 857-3475,(517) 857-3453,springport,"https://maps.google.com/maps?q=Springport+300 W Main St++Springport, MI, 49284",springportschools.net,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 300.</td></tr><tr><td>9</td><td>37</td><td>40</td><td>77</td></tr><tr><td>10</td><td>34</td><td>34</td><td>68</td></tr><tr><td>11</td><td>34</td><td>40</td><td>74</td></tr><tr><td>12</td><td>36</td><td>45</td><td>81</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 37, 'GirlsCount': 40, 'CombinedCount': 77}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 34, 'GirlsCount': 34, 'CombinedCount': 68}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 34, 'GirlsCount': 40, 'CombinedCount': 74}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 36, 'GirlsCount': 45, 'CombinedCount': 81}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI3631,7228.0,Springport (7228),42.3772355,-84.7039607,Springport HS - high school,Eaton Rapid HS Field 2,Eaton Rapids High School - high_school,0.1015684637237466,9.890362056639471,9.93895282567488,Div_2,C
4490,0,Bessemer,AD Johnston,Speedboys/Speedgirls,Navy Blue & Gold,Copper Mountain Conference,9453,,#003366,4490.png,D,,114,Bessemer,MI,100 W Lead,,49911,(906) 667-0413,(906) 667-0320,bessemer,"https://maps.google.com/maps?q=Bessemer+100 W Lead++Bessemer, MI, 49911",https://www.bessemer.k12.mi.us/,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 113.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>8</td><td>12</td><td>20</td></tr><tr><td>10</td><td>19</td><td>13</td><td>32</td></tr><tr><td>11</td><td>11</td><td>20</td><td>31</td></tr><tr><td>12</td><td>16</td><td>15</td><td>31</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 8, 'GirlsCount': 12, 'CombinedCount': 20}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 19, 'GirlsCount': 13, 'CombinedCount': 32}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 11, 'GirlsCount': 20, 'CombinedCount': 31}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 16, 'GirlsCount': 15, 'CombinedCount': 31}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI82756,7244.0,Bessemer (7244),46.4815841,-90.05337279999999,Ironwood HS,L'Anse HS,Hancock HS,4.963459782451613,78.72935113903925,81.9387252572332,Div_3,B
4491,0,Blissfield,Blissfield HS,Royals,Purple & Gold,Lenawee County Athletic Assn,6939,,#003366,4491.jpeg,B,,390,Blissfield,MI,630 S Lane,,49228,(517) 486-4725,(517) 486-4749,blissfield,"https://maps.google.com/maps?q=Blissfield+630 S Lane++Blissfield, MI, 49228",http://www.blissfieldschools.us,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 388.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>56</td><td>47</td><td>103</td></tr><tr><td>10</td><td>52</td><td>40</td><td>92</td></tr><tr><td>11</td><td>50</td><td>50</td><td>100</td></tr><tr><td>12</td><td>39</td><td>51</td><td>90</td></tr><tr><td>Other programs draw</td><td>2</td><td>3</td><td>5</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 56, 'GirlsCount': 47, 'CombinedCount': 103}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 52, 'GirlsCount': 40, 'CombinedCount': 92}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 50, 'GirlsCount': 50, 'CombinedCount': 100}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 39, 'GirlsCount': 51, 'CombinedCount': 90}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 2, 'GirlsCount': 3, 'CombinedCount': 5}]",https://gofan.co/app/school/MI4076,7252.0,Blissfield (7252),41.8229374,-83.8666851,Blissfield HS,Ann Arbor Greenhills HS? - Practice?,Ottawa Lake - Whiteford High School,0.1027994859764844,8.164014942439893,9.375590380587605,Div_2,C
4492,0,Mendon,Mendon HS,Hornets,Green & White,Southwest 10 Conference,9489,,#003366,mhsaasize/7260.png,D,,157,Mendon,MI,148  Kirby Rd,,49072,(269) 496-8491,(269) 496-8234,mendon,"https://maps.google.com/maps?q=Mendon+148  Kirby Rd++Mendon, MI, 49072",http://www.mendonschools.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 157.</td></tr><tr><td>9</td><td>32</td><td>19</td><td>51</td></tr><tr><td>10</td><td>16</td><td>16</td><td>32</td></tr><tr><td>11</td><td>24</td><td>11</td><td>35</td></tr><tr><td>12</td><td>14</td><td>25</td><td>39</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 32, 'GirlsCount': 19, 'CombinedCount': 51}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 16, 'GirlsCount': 16, 'CombinedCount': 32}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 24, 'GirlsCount': 11, 'CombinedCount': 35}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 14, 'GirlsCount': 25, 'CombinedCount': 39}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10242,7260.0,Mendon (7260),42.0113776,-85.4436066,Mendon High School,Centreville High School,Vicksburg HS,0.2155754919916201,7.813724765418512,8.510746129492155,Div_3,B
4493,0,Williamston,Williamston HS,Hornets,Green & White,Capital Area Activities Conference,6899,,#003366,7277.JPG,B,,583,Williamston,MI,3939 Vanneter Rd,,48895,(517) 655-2142,(517) 655-7548,williamston,"https://maps.google.com/maps?q=Williamston+3939 Vanneter Rd++Williamston, MI, 48895",http://www.gowcs.net,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 582.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>71</td><td>65</td><td>136</td></tr><tr><td>10</td><td>69</td><td>79</td><td>148</td></tr><tr><td>11</td><td>74</td><td>78</td><td>152</td></tr><tr><td>12</td><td>85</td><td>62</td><td>147</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 71, 'GirlsCount': 65, 'CombinedCount': 136}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 69, 'GirlsCount': 79, 'CombinedCount': 148}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 74, 'GirlsCount': 78, 'CombinedCount': 152}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 85, 'GirlsCount': 62, 'CombinedCount': 147}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI3814,7277.0,Williamston (7277),42.6998714,-84.27643479999999,Williamston High School,Webberville HS,Haslett HS,0.2392322213132693,5.7602143122784994,7.189553423291655,Div_2,C
4494,0,Jackson Northwest,Northwest HS,Mounties,Red & Black,Interstate 8 Athletic Conference,9351,,#003366,4494.jpg,A,,969,Jackson,MI,4200 Van Horn Rd,,49201,(517) 817-4698,(517) 569-2935,jacksonnorthwest,"https://maps.google.com/maps?q=Jackson Northwest+4200 Van Horn Rd++Jackson, MI, 49201",http://www.nwmounties.com,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 969.</td></tr><tr><td>9</td><td>130</td><td>151</td><td>281</td></tr><tr><td>10</td><td>128</td><td>111</td><td>239</td></tr><tr><td>11</td><td>128</td><td>106</td><td>234</td></tr><tr><td>12</td><td>104</td><td>111</td><td>215</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 130, 'GirlsCount': 151, 'CombinedCount': 281}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 128, 'GirlsCount': 111, 'CombinedCount': 239}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 128, 'GirlsCount': 106, 'CombinedCount': 234}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 104, 'GirlsCount': 111, 'CombinedCount': 215}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI3393,7285.0,Jackson Northwest (7285),42.3292487,-84.4673945,Jackson Northwest HS,Jackson High School - high school,Parma Western HS,0.1532451385269735,5.947297769278355,6.528878700143896,Div_1,D
