SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId,Lat,Lng,Closest_Field_1,Closest_Field_2,Closest_Field_3,Distance_1,Distance_2,Distance_3
8906,0,Brantford North Park Collegiate (CN),North Park Collegiate,,,,0,,,,,,0,Brantford,CN,,,,,,brantfordnorthpark-cn,"https://maps.google.com/maps?q=Brantford North Park Collegiate (CN)+++Brantford, CN, ",,False,,,0,,,90026.0,Brantford North Park Collegiate (CN) (90026),43.1393867,-80.2644254,St Clair HS,Marine City HS,Croswell-Lexington HS - high_school,115.63484910513945,117.23844023070093,117.9463124779598
8907,0,Brantford Collegeiate Institute (CN),Brantford Collegiate Institute,,,,0,,,,,,0,Brantford,CN,,,,,,brantfordcollegiate-cn,"https://maps.google.com/maps?q=Brantford Collegeiate Institute (CN)+++Brantford, CN, ",,False,,,0,,,90027.0,Brantford Collegeiate Institute (CN) (90027),43.1393867,-80.2644254,St Clair HS,Marine City HS,Croswell-Lexington HS - high_school,115.63484910513945,117.23844023070093,117.9463124779598
8908,0,Brantford St Johns College (CN),St Johns College,,,,0,,,,,,0,Brantford,CN,,,,,,brantfordstjohns-cn,"https://maps.google.com/maps?q=Brantford St Johns College (CN)+++Brantford, CN, ",,False,,,0,,,90028.0,Brantford St Johns College (CN) (90028),43.1393867,-80.2644254,St Clair HS,Marine City HS,Croswell-Lexington HS - high_school,115.63484910513945,117.23844023070093,117.9463124779598
8910,0,St Marys Memorial (OH),Memorial HS,,,,0,,,,,,0,St Marys,OH,,,,,,StMarysMemorial-OH,"https://maps.google.com/maps?q=St Marys Memorial (OH)+++St Marys, OH, ",,False,,,0,,,90029.0,St Marys Memorial (OH) (90029),40.5422697,-84.38939610000001,Morenci HS,Camden-Frontier High School,Sand Creek HS,82.08863856526594,87.1064206978292,89.71392381376633
8911,0,Van Wert (OH),Van Wert HS,,,,0,,,,,,0,Van Wert,OH,,,,,,VanWert-OH,"https://maps.google.com/maps?q=Van Wert (OH)+++Van Wert, OH, ",,False,,,0,,,90030.0,Van Wert (OH) (90030),40.8694927,-84.58412229999999,Morenci HS,Camden-Frontier High School,Pittsford HS,62.095788066434125,63.240517184578756,69.05695075983385
8912,0,Kenton (OH),Kenton HS,,,,0,,,,,,0,Kenton,OH,,,,,,Kenton-OH,"https://maps.google.com/maps?q=Kenton (OH)+++Kenton, OH, ",,False,,,0,,,90031.0,Kenton (OH) (90031),40.6469982,-83.60965159999999,Ottawa Lake - Whiteford High School,Morenci HS,Blissfield HS,77.50176691586825,80.53220367862819,82.30750619197329
8913,0,Lima Bath (OH),Bath HS,,,,0,,,,,,0,Lima,OH,,,,,,LimaBath-OH,"https://maps.google.com/maps?q=Lima Bath (OH)+++Lima, OH, ",,False,,,0,,,90032.0,Lima Bath (OH) (90032),40.742551,-84.1052256,Morenci HS,Ottawa Lake - Whiteford High School,Sand Creek HS,67.90597376671074,73.80155841564311,74.64643659540407
8914,0,Celina (OH),Celina Senior HS,,,,0,,,,,,0,Celina,OH,,,,,,Celina-OH,"https://maps.google.com/maps?q=Celina (OH)+++Celina, OH, ",,False,,,0,,,90033.0,Celina (OH) (90033),40.5489358,-84.5702338,Morenci HS,Camden-Frontier High School,Pittsford HS,83.25154557878867,85.36391789455548,91.10166197220607
8915,0,Detroit Northwestern,Detroit Northwestern HS,Colts,Red & Gray,Detroit Public Schools League,6912,,,8915.png,B,,424,Detroit,MI,2200 W Grand Blvd,,48208,(313) 899-7370,(313) 899-7373,collegiateprep,"https://maps.google.com/maps?q=Detroit Collegiate Prep+2200 W Grand Blvd++Detroit, MI, 48208",https://www.detroitk12.org/northwestern,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 424.</td></tr><tr><td>9</td><td>68</td><td>58</td><td>126</td></tr><tr><td>10</td><td>75</td><td>46</td><td>121</td></tr><tr><td>11</td><td>40</td><td>44</td><td>84</td></tr><tr><td>12</td><td>31</td><td>34</td><td>65</td></tr><tr><td>Other programs draw</td><td>20</td><td>8</td><td>28</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 68, 'GirlsCount': 58, 'CombinedCount': 126}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 75, 'GirlsCount': 46, 'CombinedCount': 121}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 40, 'GirlsCount': 44, 'CombinedCount': 84}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 31, 'GirlsCount': 34, 'CombinedCount': 65}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 20, 'GirlsCount': 8, 'CombinedCount': 28}]",https://gofan.co/app/school/MI10041,9057.0,Detroit Northwestern (9057),42.3582544,-83.1024083,Hamtramck High School,Adams Butzel Complex - Detroit Communication Media Arts HS - maybe,Detroit Martin Luther King HS,3.6826377239755868,4.266166406094359,4.652705214741077
8916,0,University Prep Art & Design Middle School,University Prep Art & Design Middle School,Mustangs,Sky Blue & Black,,0,,,,,,0,Detroit,MI,485 W Milwaukee St,,48202,(313) 481-4000,(313) 481-4001,detroit-henry-ford-Sch-Creative-7/8,"https://maps.google.com/maps?q=University Prep Art & Design Middle School+485 W Milwaukee St++Detroit, MI, 48202",http://www.hfascs.org/,True,,,0,,,80009.0,University Prep Art & Design Middle School (80009),42.3678613,-83.0753956,Hamtramck High School,Detroit Martin Luther King HS,Adams Butzel Complex - Detroit Communication Media Arts HS - maybe,2.2395410960573905,3.575645224674629,5.120407258898891
8917,0,Wyoming JHS,Wyoming JHS,Wolves,Purple & Black,,0,,,,,,0,Wyoming,MI,2125 Wrenwood,,49519,(616) 530-7560,,wyoming-jhs,"https://maps.google.com/maps?q=Wyoming JHS+2125 Wrenwood++Wyoming, MI, 49519",,True,,,0,,,80010.0,Wyoming JHS (80010),42.9165815,-85.7182243,Grandville Calvin Christian HS,Wyoming Godwin Heights HS,Grand Rapids Covenant Christian HS,1.743095943090569,2.495457343296852,3.510772500887421
8918,0,Kalamazoo St Augustine ,St Augustine School ,,Green & White,,0,,,,,,0,Kalamazoo,MI,600 W Michigan Ave,,49007,(269) 349-1945,(269) 349-1085,kalamazoo-st-augustine-school,"https://maps.google.com/maps?q=Kalamazoo St Augustine +600 W Michigan Ave++Kalamazoo, MI, 49007",stakzoo.org,True,,,0,,,80011.0,Kalamazoo St Augustine  (80011),42.2923652,-85.5912347,Kalamazoo Christian high school,Kalamazoo Central HS,Kalamazoo Hackett Prep High School,1.7336629045121372,3.0946233821702105,3.1153641233907297
8919,0,Kalamazoo St Monica ,St Monica School ,,Green & White,,0,,,8919.png,,,0,Kalamazoo,MI,530 W Kilgore Rd,,49008,(269) 345-2444,(269) 345-8534,kalamazoo-st-monica-school,"https://maps.google.com/maps?q=Kalamazoo St Monica +530 W Kilgore Rd++Kalamazoo, MI, 49008",stmonicakzoo.org,True,,,0,,,80012.0,Kalamazoo St Monica  (80012),42.2455545,-85.5910895,Kalamazoo Hackett Prep High School,Portage Northern High School,Kalamazoo Loy Norrix HS,0.3086896512076678,0.7857696617614539,0.917633180601679
8920,0,Swartz Creek Genesee 7/8,Genesee Academy 7/8,,Green & White,,0,,,,,,0,Swartz Creek,MI,9447 Corunna Rd,,48473,(810) 250-7557,(810) 250-7556,genesseeacademymiddle,"https://maps.google.com/maps?q=Swartz Creek Genesee 7/8+9447 Corunna Rd++Swartz Creek, MI, 48473",,True,,,0,,,80013.0,Swartz Creek Genesee 7/8 (80013),42.9998764,-83.8679275,Swartz Creek HS,Flint Carman-Ainsworth HS,Flushing HS,3.7045139865708174,5.266518527508709,5.4105580042103885
8921,0,Pewamo St Joseph,St Joseph Catholic School,Braves,Blue & White,,0,,,,,,0,Pewamo,MI,160 East St,PO Box 38,48873,(989) 593-3400,,pewamo-st-joseph,"https://maps.google.com/maps?q=Pewamo St Joseph+160 East St+PO Box 38+Pewamo, MI, 48873",https://stjosephpewamo.org/school/,True,,,0,,,80014.0,Pewamo St Joseph (80014),43.0011442,-84.8469423,Pewamo-Westphalia HS,Fowler HS,Portland High School,4.238425496846365,5.249184241390138,8.947194316675068
8926,0,London Oakridge (CN),Oakridge S.S.,,,,0,,,,,,0,London,CN,,,,,,LondonOakridge-CN,"https://maps.google.com/maps?q=London Oakridge (CN)+++London, CN, ",,False,,,0,,,90034.0,London Oakridge (CN) (90034),42.9849233,-81.2452768,St Clair HS,Marine City HS,Croswell-Lexington HS - high_school,65.02652190730684,66.63693373898604,71.03829947564532
8927,0,Ypsilanti Washtenaw Saints,Washtenaw Saints,,,,0,,,,,,0,Ypsilanti,MI,,,48197,,,YpsilantiWashtenawSaints,"https://maps.google.com/maps?q=Ypsilanti Washtenaw Saints+++Ypsilanti, MI, 48197",,False,,,0,,,1025.0,Ypsilanti Washtenaw Saints (1025),42.2411499,-83.61299389999999,Ypsilanti - Lincoln High School,Lincoln High School - Ypsi - Fields 2,Ann Arbor Pioneer HS,5.536263165187267,5.574435937589274,7.422777392321336
8929,0,Battle Creek Apocalypse Homeschoolers (MI),Battle Creek Apocalypse Homeschoolers (MI),,,,0,,,,,,0,Battle Creek,MI,,,,,,BattleCreekApocalypseHomeschoolers-MI,"https://maps.google.com/maps?q=Battle Creek Apocalypse Homeschoolers (MI)+++Battle Creek, MI, ",,False,,,0,,,1026.0,Battle Creek Apocalypse Homeschoolers (MI) (1026),42.3211522,-85.17971419999999,Battle Creek Central HS,Battle Creek lakeview HS,Battle Creek Pennfield HS,0.44636090704269676,3.2024975722803415,4.2178118322382065
8946,0,Swartz Creek Genesee Academy,Genesee Academy,,Green & White,,0,,,,,,0,Swartz Creek,MI,9447 Corunna Rd,,48473,(810) 250-7557,(810) 250-7556,geneseeacademy,"https://maps.google.com/maps?q=Swartz Creek Genesee Academy+9447 Corunna Rd++Swartz Creek, MI, 48473",http://www.gaflint.org/home,False,,,0,,,1027.0,Swartz Creek Genesee Academy (1027),42.9998764,-83.8679275,Swartz Creek HS,Flint Carman-Ainsworth HS,Flushing HS,3.7045139865708174,5.266518527508709,5.4105580042103885
8947,0,Detroit Jalen Rose Leadership Academy,Jalen Rose Leadership Academy,JRLA,Navy Blue & Gold,Charter School Conference,6906,,,8947.jpg,B,,402,Detroit,MI,15000 Trojan,,48235,(313) 397-3333,(313) 397-4155,jalenrose,"https://maps.google.com/maps?q=Detroit Jalen Rose Leadership Academy+15000 Trojan++Detroit, MI, 48235",https://www.jrladetroit.com/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 402.</td></tr><tr><td>9</td><td>55</td><td>54</td><td>109</td></tr><tr><td>10</td><td>60</td><td>43</td><td>103</td></tr><tr><td>11</td><td>43</td><td>51</td><td>94</td></tr><tr><td>12</td><td>53</td><td>43</td><td>96</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 55, 'GirlsCount': 54, 'CombinedCount': 109}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 60, 'GirlsCount': 43, 'CombinedCount': 103}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 43, 'GirlsCount': 51, 'CombinedCount': 94}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 53, 'GirlsCount': 43, 'CombinedCount': 96}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI67938,1028.0,Detroit Jalen Rose Leadership Academy (1028),42.4418043,-83.1947491,Detroit U of D Jesuit High School - IHM Field,Detroit Mumford HS,Adams Butzel Complex - Detroit Communication Media Arts HS - maybe,0.6087136851057813,2.188798494983941,3.4060814620190043
8948,0,Kalamazoo Lakeside Academy,Lakeside Charter,Titans,Texas Orange & White,,0,,,,,,0,Kalamazoo,MI,3921 Oakland Dr,,49008,(269) 381-4760,(269) 381-4765,lakeside,"https://maps.google.com/maps?q=Kalamazoo Lakeside Academy+3921 Oakland Dr++Kalamazoo, MI, 49008",www.lakesideacademy.net,False,,,0,,,1030.0,Kalamazoo Lakeside Academy (1030),42.2506387,-85.61102489999999,Kalamazoo Hackett Prep High School,Portage Northern High School,Kalamazoo Christian high school,0.7721555274345797,1.2092964631251004,1.5779520389530544
8949,0,Brighton Livingston Christian,Livingston Christian Schools,Falcons,Red/White/Navy Blue,,0,,,8949.jpg,D,,69,Brighton,MI,7669 Brighton Road,,48116,(810) 900-1200,,livingstonchristian,"https://www.google.com/maps/place/Livingston+Christian+Schools/@42.5298184,-83.7997138,15z/data=!4m5!3m4!1s0x0:0xa5ec1234165085fb!8m2!3d42.5298184!4d-83.7997138",http://www.livingstonchristianschools.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 69.</td></tr><tr><td>9</td><td>8</td><td>14</td><td>22</td></tr><tr><td>10</td><td>4</td><td>11</td><td>15</td></tr><tr><td>11</td><td>9</td><td>9</td><td>18</td></tr><tr><td>12</td><td>9</td><td>5</td><td>14</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 8, 'GirlsCount': 14, 'CombinedCount': 22}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 4, 'GirlsCount': 11, 'CombinedCount': 15}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 9, 'GirlsCount': 9, 'CombinedCount': 18}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 9, 'GirlsCount': 5, 'CombinedCount': 14}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI67498,1031.0,Brighton Livingston Christian (1031),42.5310559,-83.7995928,Pinckney HS - Field 2,Pinckney HS - Field 1,South Lyon HS,8.66143850688854,8.712192757231163,8.731991994220945
8950,0,Detroit East English,East English Village Preparatory Acad,Bulldogs,Maize & Blue,Detroit Public Schools League,6912,,,,B,,761,Detroit,MI,5020 Cadieux Ave.,,48224,(313) 922-5600,(313) 922-5576,eastenglish,"https://maps.google.com/maps?q=Detroit East English+5020 Cadieux Ave.++Detroit, MI, 48224",,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 761.</td></tr><tr><td>9</td><td>110</td><td>96</td><td>206</td></tr><tr><td>10</td><td>101</td><td>107</td><td>208</td></tr><tr><td>11</td><td>104</td><td>91</td><td>195</td></tr><tr><td>12</td><td>72</td><td>80</td><td>152</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 110, 'GirlsCount': 96, 'CombinedCount': 206}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 101, 'GirlsCount': 107, 'CombinedCount': 208}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 104, 'GirlsCount': 91, 'CombinedCount': 195}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 72, 'GirlsCount': 80, 'CombinedCount': 152}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI67912,1032.0,Detroit East English (1032),42.4079179,-82.9288109,Detroit East English HS,Gross Pointe South High School,Grosse Pointe Woods University Liggett School,0.12207365619598656,1.7396220715983968,1.901695914139868
8951,0,Wyoming,Wyoming HS,Wolves,Black & Purple,OK Conference ,6963,,,mhsaasize/1033.png,A,,1217,Wyoming,MI,1350 Prairie Pkwy SW,,49509,(616) 530-7580,(616) 530-7589,wyoming,"https://maps.google.com/maps?hl=en&safe=active&ie=UTF-8&q=google+maps+Rogers+High+School+Wyoming+High+School&fb=1&gl=us&hq=Rogers+High+School+Wyoming+High+School&hnear=0x8819b10a3071fb73:0x5d5cada2274a8707,Wyoming,+MI&ei=PmsNUOzBMYilrQGj94CdCg&ved=0CIEBELYD",http://wyomingps.com/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1217.</td></tr><tr><td>9</td><td>174</td><td>162</td><td>336</td></tr><tr><td>10</td><td>173</td><td>154</td><td>327</td></tr><tr><td>11</td><td>153</td><td>139</td><td>292</td></tr><tr><td>12</td><td>122</td><td>140</td><td>262</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 174, 'GirlsCount': 162, 'CombinedCount': 336}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 173, 'GirlsCount': 154, 'CombinedCount': 327}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 153, 'GirlsCount': 139, 'CombinedCount': 292}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 122, 'GirlsCount': 140, 'CombinedCount': 262}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10179,1033.0,Wyoming (1033),42.9087685,-85.6991188,Wyoming Godwin Heights HS,Grandville Calvin Christian HS,Wyoming Kelloggsville HS,1.3886238735274776,2.2155345856812163,3.668531355049977
8952,0,Elmhurst Timothy Christian (IL),Timothy Christian HS,,,,0,,,,,,0,Elmhurst,IL,,,,,,ElmhurstTimothyChristian-IL,"https://maps.google.com/maps?q=Elmhurst Timothy Christian (IL)+++Elmhurst, IL, ",,False,,,0,,,90035.0,Elmhurst Timothy Christian (IL) (90035),41.8994744,-87.9403418,New Buffalo HS,Three Oaks River Valley HS,Bridgman HS,62.669171812072,68.35115101652838,71.79651557914036
8953,0,Chicago Al Raby (IL),Al Raby School for Community and Envornment,,,,0,,,,,,0,Chicago,IL,,,,,,ChicagoAlRaby-IL,"https://maps.google.com/maps?q=Chicago Al Raby (IL)+++Chicago, IL, ",,False,,,0,,,90036.0,Chicago Al Raby (IL) (90036),41.8781136,-87.6297982,New Buffalo HS,Three Oaks River Valley HS,Bridgman HS,46.63192982408481,52.32363792304678,55.941265248313286
8955,0,Kalamazoo Homeschoolers,Kalamazoo Homeschoolers,,,,0,,,,,,0,Kalamazoo,MI,,,,,,kalamazoo-homeschoolers,"https://maps.google.com/maps?q=Kalamazoo Homeschoolers+++Kalamazoo, MI, ",,False,,,0,,,1034.0,Kalamazoo Homeschoolers (1034),42.2917069,-85.5872286,Kalamazoo Christian high school,Kalamazoo Hackett Prep High School,Parchment HS,1.8427015838035659,3.0949391895148852,3.116051701769432
8956,0,St. Johns Homeschoolers,St. Johns Homeschoolers,,,,0,,,,,,0,St. Johns,MI,,,,,,st-johns-homeschoolers,"https://maps.google.com/maps?q=St. Johns Homeschoolers+++St. Johns, MI, ",,False,,,0,,,1035.0,St. Johns Homeschoolers (1035),43.001143,-84.55915209999999,St Johns High School,Ovid-Elsie High School,Fowler HS,1.0179280067717755,8.976447807912109,9.303067377624075
8957,0,Petoskey Homeschoolers,Petoskey Homeschoolers,,,,0,,,,,,0,Petoskey,MI,,,,,,petoskey-homeschoolers,"https://maps.google.com/maps?q=Petoskey Homeschoolers+++Petoskey, MI, ",,False,,,0,,,1036.0,Petoskey Homeschoolers (1036),45.3733428,-84.9553296,Petoskey High School,Harbor Springs High School,Boyne City HS,0.9115467203166604,4.294308567693345,11.751965837648818
8958,0,Cedar Springs Creative Technologies Academy ,Cedar Springs Creative Technologies Academy,,,,0,,,,,,0,Cedar Springs,MI,,,49319,,,cedar-springs-creative-technologies-academy-,"https://maps.google.com/maps?q=Cedar Springs Creative Technologies Academy +++Cedar Springs, MI, 49319",,False,,,0,,,1037.0,Cedar Springs Creative Technologies Academy  (1037),43.2233604,-85.5514237,Cedar Springs HS,Rockford HS,Sparta HS,0.7958750715537861,9.250956628120221,9.946148052603089
8959,0,Eagle River Northland Pines,Eagle River Northland Pines,,,,0,,,,,,0,Eagle River,WI,,,,,,EagleRiverNorthlandPines,"https://maps.google.com/maps?q=Eagle River Northland Pines+++Eagle River, WI, ",,False,,,0,,,90037.0,Eagle River Northland Pines (90037),45.9171763,-89.2442988,Merrill HS,Kingsford HS,Ironwood HS,54.29514401315148,56.060296740250784,57.225939141254415
8960,0,Toledo St. Ursula (OH),Toledo St. Ursula ,,,,0,,,,,,0,Toledo,OH,,,,,,toledo-st-ursula,"https://maps.google.com/maps?q=Toledo St. Ursula+++Toledo, OH, ",,False,,,0,,,90038.0,Toledo St. Ursula (OH) (90038),41.6528052,-83.5378674,Ottawa Lake - Whiteford High School,Ida HS,Petersburg Summerfield HS,11.519556578123423,17.55983015959116,19.28931433502382
8961,0,Ferndale Alternative,Ferndale Alternative,,,,0,,,,,,0,Ferndale,MI,,,48220,,,ferndale-alternative,"https://maps.google.com/maps?q=Ferndale Alternative+++Ferndale, MI, 48220",,False,,,0,,,1038.0,Ferndale Alternative (1038),42.4605917,-83.1346478,Hazel Park HS,Detroit Mumford HS,Warren Fitzgerald HS,2.23659115664197,3.0372423357490095,3.4081160675716116
8962,0,Flint CHASE,Flint CHASE,,,,0,,,,,,0,Flint,MI,2254 S Dye Rd,,48532,,,flint-chase,"https://maps.google.com/maps?q=Flint CHASE+2254 S Dye Rd++Flint, MI, 48532",,False,,,0,,,1039.0,Flint CHASE (1039),42.99487,-83.78355739999999,Flint Carman-Ainsworth HS,Powers Catholic HS (Flint),Powers Catholic HS,2.2700680196618372,3.9773439872813428,3.9773653458949787
8963,0,Granger Christian (IN),Granger Christian (IN),,,,0,,,,,,0,Granger,IN,52005 Gumwood rd,,46530,,,granger-christian,"https://maps.google.com/maps?q=Granger Christian (IN)+52005 Gumwood rd++Granger, IN, 46530",,False,,,0,,,90039.0,Granger Christian (IN) (90039),41.7386245,-86.1783751,Niles Brandywine HS,Edwardsburg HS,Niles HS,4.951922810174679,5.687815809880431,7.283072990645492
8965,0,Paradise Whitefish,Paradise Whitefish (in active),,,,0,,,,,,0,Paradise,MI,,,,,,paradisewhitefish,"https://maps.google.com/maps?q=Paradise Whitefish+++Paradise, MI, ",,False,,,0,,,20003.0,Paradise Whitefish (20003),46.6273998,-85.0373851,Newberry HS,Soo High School,Sault Ste Marie HS,29.68841592993763,33.465937921988925,33.532140782543
8966,0,Chequamegon/Phillips,Chequamegon/Phillips,,,,0,,,,,,0,Chequamegon,WI,,,,,,chequamegon-phillips,"https://maps.google.com/maps?q=Chequamegon/Phillips+++Chequamegon, WI, ",,False,,,0,,,90040.0,Chequamegon/Phillips (90040),46.6578879,-90.828495,Ironwood HS,Hancock HS,Houghton High School,35.02887281543978,109.90488783755904,111.3827908249151
8967,0,Florence,Florence,,,,0,,,,,,0,Florence,WI,,,,,,florence,"https://maps.google.com/maps?q=Florence+++Florence, WI, ",,False,,,0,,,90041.0,Florence (90041),45.9224168,-88.2520047,Kingsford HS,Norway High School,L'Anse HS,11.503001149584096,19.32159538442267,58.42410441667187
8968,0,Butternut Homeschoolers,Butternut Homeschoolers,,,,0,,,,,,0,Butternut,WI,,,,,,ButternutHomeschoolers,"https://maps.google.com/maps?q=Butternut Homeschoolers+++Butternut, WI, ",,False,,,0,,,1042.0,Butternut Homeschoolers (1042),46.01300879999999,-90.4904469,Ironwood HS,Merrill HS,L'Anse HS,34.701421601225796,69.3770448018618,110.27714936743236
8969,0,Toronto West Humber,Toronto West Humber,,,,0,,,,,,0,Toronto,CN,,,,,,toronto-west-humber,"https://maps.google.com/maps?q=Toronto West Humber+++Toronto, CN, ",,False,,,0,,,90042.0,Toronto West Humber (90042),43.653226,-79.3831843,Carsonville - Port Sanilac HS,Croswell-Lexington HS - high_school,Harbor Beach HS,163.3533309736445,163.4929927320531,164.16331133736273
8970,0,Berrien Springs Andrews Academy,Berrien Springs Andrews Academy,,,,0,,,,,,0,Berrien Springs,MI,,,49103,,,berrien-springs-andrews-academy,"https://maps.google.com/maps?q=Berrien Springs Andrews Academy+++Berrien Springs, MI, 49103",,False,,,0,,,1043.0,Berrien Springs Andrews Academy (1043),41.9464342,-86.338905,Berrien Springs HS - high_school,Eau Claire HS,St Joseph Michigan Lutheran HS,0.41167005112660654,2.699860851311282,8.106097137320438
8971,0,Walter Payton College Prep,Walter Payton College Prep,,,,0,,,,,,0,Chicago,IL,,,,,,walter-payton-college-prep,"https://maps.google.com/maps?q=Walter Payton College Prep+++Chicago, IL, ",,False,,,0,,,90043.0,Walter Payton College Prep (90043),41.8781136,-87.6297982,New Buffalo HS,Three Oaks River Valley HS,Bridgman HS,46.63192982408481,52.32363792304678,55.941265248313286
8972,0,Chicago Curie (IL),Chicago Curie (IL),,,,0,,,,,,0,Chicago,IL,,,,,,chicago-curie,"https://maps.google.com/maps?q=Chicago Curie (IL)+++Chicago, IL, ",,False,,,0,,,90044.0,Chicago Curie (IL) (90044),41.8781136,-87.6297982,New Buffalo HS,Three Oaks River Valley HS,Bridgman HS,46.63192982408481,52.32363792304678,55.941265248313286
8979,0,Grand Rapids Homeschoolers,Grand Rapids Homeschoolers,,,,0,,,,,,0,Grand Rapids,MI,,,,,,grand-rapids-homeschoolers,"https://maps.google.com/maps?q=Grand Rapids Homeschoolers+++Grand Rapids, MI, ",,False,,,0,,,1044.0,Grand Rapids Homeschoolers (1044),42.9633599,-85.6680863,Grand Rapids Union HS,East Grand Rapids HS,GR West Catholic HS,2.391530540836743,2.8477384451670393,3.0884688978491304
8980,0,Bloomfield Christian School,Bloomfield Christian School (MI),Defenders,,,0,,,,,,0,Bloomfield Hills,MI,3570 Telegraph,,,,,troy-christian-leadership-academy,"https://maps.google.com/maps?q=Bloomfield Christian School+3570 Telegraph++Bloomfield Hills, MI, ",,False,,,0,,,1045.0,Bloomfield Christian School (1045),42.583645,-83.24548829999999,Bloomfield Hills Cranbrook Kingswood HS,Cranbrook High School,Birmingham Seaholm HS,0.8655322413823965,0.8657836317765495,2.9378256986122357
