SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId
6346,0,Salem (OH),Salem HS,,,,0,,#003366,,,,0,Salem,OH,1200 E Sixth St,,44460,(216) 332-8911,,salem-oh,,,False,,,0,,,906891.0,Salem (OH) (906891)
6347,0,Canfield (OH),Canfield HS,,,,0,,#003366,,,,0,Canfield,OH,,,,,,canfield-oh,,,False,,,0,,,906909.0,Canfield (OH) (906909)
6348,0,Girard (OH),Girard HS,,,,0,,#003366,,,,0,Girard,OH,,,,,,girard-oh,,,False,,,0,,,906917.0,Girard (OH) (906917)
6349,0,Merrillville (IN),Merrillville HS,,,,0,,#003366,,,,0,Merrillville,IN,,,,,,merrillville-in,,,False,,,0,,,906925.0,Merrillville (IN) (906925)
6350,0,Poland Seminary (OH),Poland Seminary HS,,,,0,,#003366,,,,0,Poland,OH,,,,,,poland-seminary-oh,,,False,,,0,,,906933.0,Poland Seminary (OH) (906933)
6351,0,Warren John F Kennedy (OH),John F Kennedy HS,,,,0,,#003366,,,,0,Warren,OH,,,44483,,,warren-john-f-kennedy-oh,"https://maps.google.com/maps?q=Warren John F Kennedy (OH)+++Warren, OH, 44483",,False,,,0,,,906941.0,Warren John F Kennedy (OH) (906941)
6352,0,Essex (CN),Essex HS,,,,0,,#003366,,,,0,Essex,CN,244 Talbot St North,,N8M2E1,(519) 776-7344,,essex-cn,,,False,,,0,,,906958.0,Essex (CN) (906958)
6353,0,Windsor Brennan Catholic (CN),Brennan Catholic HS,,,,0,,#003366,,,,0,Windsor,CN,910 Raymo Rd,,N8Y 4A6,(519) 945-8646,,windsor-brennan-catholic-cn,,,False,,,0,,,906966.0,Windsor Brennan Catholic (CN) (906966)
6354,0,Jamestown Greenview (OH),Greenview HS,,,,0,,#003366,,,,0,Jamestown,OH,,,,,,jamestown-greenview-oh,,,False,,,0,,,906974.0,Jamestown Greenview (OH) (906974)
6355,0,Frankfort Adena (OH),Adena HS,,,,0,,#003366,,,,0,Frankfort,OH,,,,,,frankfort-adena-oh,,,False,,,0,,,906982.0,Frankfort Adena (OH) (906982)
6356,0,East Canton (OH),East Canton HS,,,,0,,#003366,,,,0,East Canton,OH,,,,,,east-canton-oh,,,False,,,0,,,906990.0,East Canton (OH) (906990)
6357,0,Dayton Jefferson Township (OH),Jefferson Township HS,,,,0,,#003366,,,,0,Dayton,OH,,,,,,dayton-jefferson-township-oh,,,False,,,0,,,907006.0,Dayton Jefferson Township (OH) (907006)
6358,0,Cleveland Glenville (OH),Glenville HS,,,,0,,#003366,,,,0,Cleveland,OH,,,,,,cleveland-glenville-oh,,,False,,,0,,,907014.0,Cleveland Glenville (OH) (907014)
6359,0,Proctorville Fairland (OH),Fairland HS,,,,0,,#003366,,,,0,Proctorville,OH,,,,,,proctorville-fairland-oh,,,False,,,0,,,907022.0,Proctorville Fairland (OH) (907022)
6360,0,Park Forest Rich East (IL),Rich East HS,,,,0,,#003366,,,,0,Park Forest,IL,,,,,,park-forest-rich-east-il,,,False,,,0,,,907030.0,Park Forest Rich East (IL) (907030)
6361,0,Green Bay Notre Dame Academy (WI),Notre Dame Academy HS,,,,0,,#003366,,,,0,Green Bay,WI,610 Maryhill Dr,,54303,(414) 498-6464,,green-bay-notre-dame-academy-wi,,,False,,,0,,,907048.0,Green Bay Notre Dame Academy (WI) (907048)
6362,0,South Wayne Black Hawk (WI),Black Hawk HS,,,,0,,#003366,,,,0,South Wayne,WI,,,,,,south-wayne-black-hawk-wi,,,False,,,0,,,907055.0,South Wayne Black Hawk (WI) (907055)
6363,0,Garfield Heights (OH),Garfield Heights HS,,,,0,,#003366,,,,0,Garfield Heights,OH,,,,,,garfield-heights-oh,,,False,,,0,,,907063.0,Garfield Heights (OH) (907063)
6364,0,Amery (WI),Amery HS,,,,0,,#003366,,,,0,Amery,WI,,,,,,amery-wi,,,False,,,0,,,907071.0,Amery (WI) (907071)
6365,0,Indianapolis Roncalli (IN),Indianapolis Roncalli HS,,,,0,,#003366,,,,0,Indianapolis,IN,3300 Prague Rd,,46227,(317) 788-4094,,indianapolis-roncalli-in,,,False,,,0,,,907089.0,Indianapolis Roncalli (IN) (907089)
6366,0,Youngstown Ursuline (OH),Ursuline HS,,,,0,,#003366,,,,0,Youngstown,OH,750 Wick Ave,,44505,(330) 744-4563 ext. 121,(330) 744-4123,youngstown-ursuline-oh,,,False,,,0,,,907097.0,Youngstown Ursuline (OH) (907097)
6367,0,Two Rivers (WI),Two Rivers HS,,,,0,,#003366,,,,0,Two Rivers,WI,1500 27th St,,54241,(414) 793-2291,,two-rivers-wi,,,False,,,0,,,907105.0,Two Rivers (WI) (907105)
6368,0,Sarnia St Patrick (CN),St Patrick HS,,,,0,,#003366,,,,0,Sarnia,CN,281 N East St,,N7T6X8,(519) 332-3976,,sarnia-st-patrick-cn,,,False,,,0,,,907113.0,Sarnia St Patrick (CN) (907113)
6369,0,Sarnia Northern Collegiate (CN),Northern Collegiate HS,,,,0,,#003366,,,,0,Sarnia,CN,940 Michigan Ave,,N7S 2B1,(519) 542-5545,,sarnia-northern-collegiate-cn,,,False,,,0,,,907121.0,Sarnia Northern Collegiate (CN) (907121)
6370,0,Sarnia Collegiate (CN),Sarnia Collegiate HS,,,,0,,#003366,,,,0,Sarnia,CN,275 Wellington St,,N7T1H1,(519) 336-6131,,sarnia-collegiate-cn,,,False,,,0,,,907139.0,Sarnia Collegiate (CN) (907139)
6371,0,Sarnia St Clair  (CN),St Clair,,,,0,,#003366,,,,0,Sarnia,CN,,,,,,sarnia-st-clair--cn,,,False,,,0,,,907147.0,Sarnia St Clair  (CN) (907147)
6372,0,Petrolia Lampton Central Collegiate (CN),Lampton Central Collegiate,,,,0,,#003366,,,,0,Petrolia,CN,Box 5100 Dufferin St,,N0NIR0,(519) 882-1910,,petrolia-lampton-central-collegiate-cn,,,False,,,0,,,907154.0,Petrolia Lampton Central Collegiate (CN) (907154)
6373,0,Hartland Arrowhead (WI),Arrowhead Union HS,,,,0,,#003366,,,,0,Hartland,WI,,,53029,,,hartland-arrowhead-wi,,,False,,,0,,,907162.0,Hartland Arrowhead (WI) (907162)
6374,0,Windsor Kennedy (CN),Kennedy HS,,,,0,,#003366,,,,0,Windsor,CN,245 Tecumseh Rd East,,N8X2R2,(519) 254-6475,,windsor-kennedy-cn,,,False,,,0,,,907170.0,Windsor Kennedy (CN) (907170)
6375,0,Windsor Cardinal Carter (CN),Cardinal Carter HS,,,,0,,#003366,,,,0,Windsor,CN,,,,,,windsor-cardinal-carter-cn,,,False,,,0,,,907188.0,Windsor Cardinal Carter (CN) (907188)
6376,0,Leamington (CN),Leamington HS,,,,0,,#003366,,,,0,Leamington,CN,,,,,,leamington-cn,,,False,,,0,,,907196.0,Leamington (CN) (907196)
6377,0,Oak Park-River Forest (IL),Oak Park-River Forest HS,,,,0,,#003366,,,,0,Oak Park,IL,201 N Scoville,,60302,(708) 524-5541,,oak-park-river-forest-il,,,False,,,0,,,907204.0,Oak Park-River Forest (IL) (907204)
6378,0,Downers Grove South (IL),Downers Grove South HS,,,,0,,#003366,,,,0,Downers Grove,IL,1436 Norfolk St,,605126,(630) 795-8507,,downers-grove-south-il,,,False,,,0,,,907212.0,Downers Grove South (IL) (907212)
6379,0,Downers Grove North (IL),Downers Grove North HS,,,,0,,#003366,,,,0,Downers Grove,IL,,,,,,downers-grove-north-il,,,False,,,0,,,907220.0,Downers Grove North (IL) (907220)
6380,0,Elmhurst York (IL),York HS,,,,0,,#003366,,,,0,Elmhurst,IL,,,,,,elmhurst-york-il,,,False,,,0,,,907238.0,Elmhurst York (IL) (907238)
6381,0,Glen Ellyn Glenbard West (IL),Glenbard West HS,,,,0,,#003366,,,,0,Glen Ellyn,IL,,,,,,glen-ellyn-glenbard-west-il,,,False,,,0,,,907246.0,Glen Ellyn Glenbard West (IL) (907246)
6382,0,Versailles (OH),Versailles HS,,,,0,,#003366,,,,0,Versailles,OH,459 S Center St,,45380,(513) 526-4427,,versailles-oh,,,False,,,0,,,907253.0,Versailles (OH) (907253)
6383,0,Urbana (OH),Urbana HS,,,,0,,#003366,,,,0,Urbana,OH,,,,,,urbana-oh,,,False,,,0,,,907261.0,Urbana (OH) (907261)
6384,0,Greenville (OH),Greenville HS,,,,0,,#003366,,,,0,Greenville,OH,,,,,,greenville-oh,,,False,,,0,,,907279.0,Greenville (OH) (907279)
6385,0,Vandalia Butler (OH),Butler HS,,,,0,,#003366,,,,0,Vandalia,OH,,,,,,vandalia-butler-oh,,,False,,,0,,,907287.0,Vandalia Butler (OH) (907287)
6386,0,Windsor Catholic Central (CN),Catholic Central HS,,,,0,,#003366,,,,0,Windsor,CN,441 Tecumseh Rd East,,N8X2R7,(519) 256-3171,,windsor-catholic-central-cn,,,False,,,0,,,907295.0,Windsor Catholic Central (CN) (907295)
6387,0,Windsor Holy Names (CN),Holy Names HS,,,,0,,#003366,,,,0,Windsor,CN,1400 Northwood St,,N9E-1A4,(519) 966-2504,,windsor-holy-names-cn,,,False,,,0,,,907303.0,Windsor Holy Names (CN) (907303)
6388,0,Antwerp (OH),Antwerp HS,,,,0,,#003366,,,,0,Antwerp,OH,303 S Harrmann Rd,,45813,,,antwerp-oh,"https://maps.google.com/maps?q=Antwerp (OH)+303 S Harrmann Rd++Antwerp, OH, 45813",,False,,,0,,,907311.0,Antwerp (OH) (907311)
6389,0,Mooseheart (IL),Mooseheart HS,,,,0,,#003366,,,,0,Mooseheart,IL,,,,,,mooseheart-il,,,False,,,0,,,907329.0,Mooseheart (IL) (907329)
6390,0,Mc Comb (OH),Mc Comb HS,,,,0,,#003366,,,,0,Mc Comb,OH,,,,,,mc-comb-oh,,,False,,,0,,,907337.0,Mc Comb (OH) (907337)
6391,0,Northwood (WI),Northwood/Solon Springs HS,,,,0,,#003366,,,,0,Northwood,WI,,,,,,northwood-wi,,,False,,,0,,,907345.0,Northwood (WI) (907345)
6392,0,Bedford (OH),Bedford HS,,,,0,,#003366,,,,0,Bedford,OH,,,,,,bedford-oh,,,False,,,0,,,907352.0,Bedford (OH) (907352)
6393,0,Wheelersburg (OH),Wheelersburg HS,,,,0,,#003366,,,,0,Wheelersburg,OH,,,,,,wheelersburg-oh,,,False,,,0,,,907360.0,Wheelersburg (OH) (907360)
6394,0,Columbus Bexley (OH),Bexley HS,,,,0,,#003366,,,,0,Columbus,OH,,,,,,columbus-bexley-oh,,,False,,,0,,,907378.0,Columbus Bexley (OH) (907378)
6395,0,Stillwater (MN),Stillwater HS,,,,0,,#003366,,,,0,Stillwater,MN,,,,,,stillwater-mn,,,False,,,0,,,907386.0,Stillwater (MN) (907386)
6396,0,Parma Heights Holy Name (OH),Holy Name HS,,,,0,,#003366,,,,0,Parma Heights,OH,,,,,,parma-heights-holy-name-oh,,,False,,,0,,,907394.0,Parma Heights Holy Name (OH) (907394)
6397,0,Chardon Notre Dame Cathedral Latin (OH),Notre Dame Cathedral Latin HS,,Blue/Gold,,0,,#003366,,,,0,Chardon,OH,13000 Auburn Rd,,44024,(888) 214-8108 ext. 215,(440) 286-7199,chardon-notre-dame-cathedral-latin-oh,,www.ndcl.org,False,,,0,,,907402.0,Chardon Notre Dame Cathedral Latin (OH) (907402)
6398,0,La Grange Lyons (IL),Lyons HS,,,,0,,#003366,,,,0,La Grange,IL,,,,,,la-grange-lyons-il,,,False,,,0,,,907519.0,La Grange Lyons (IL) (907519)
6399,0,Hinsdale Central (IL),Hinsdale Central HS,,,,0,,#003366,,,,0,Hinsdale,IL,,,,,,hinsdale-central-il,,,False,,,0,,,907527.0,Hinsdale Central (IL) (907527)
6400,0,Maywood Proviso East (IL),Proviso East HS,,,,0,,#003366,,,,0,Maywood,IL,,,,,,maywood-proviso-east-il,,,False,,,0,,,907535.0,Maywood Proviso East (IL) (907535)
6401,0,Hillside Proviso West (IL),Proviso West HS,,,,0,,#003366,,,,0,Hillside,IL,,,,,,hillside-proviso-west-il,,,False,,,0,,,907543.0,Hillside Proviso West (IL) (907543)
6402,0,Kewaskum (WI),Kewaskum HS,,,,0,,#003366,,,,0,Kewaskum,WI,,,,,,kewaskum-wi,,,False,,,0,,,907571.0,Kewaskum (WI) (907571)
6403,0,Kiel (WI),Kiel HS,,,,0,,#003366,,,,0,Kiel,WI,,,,,,kiel-wi,,,False,,,0,,,907582.0,Kiel (WI) (907582)
6404,0,White Bear Lake (MN),White Bear Lake HS,,,,0,,#003366,,,,0,White Bear Lake,MN,,,,,,white-bear-lake-mn,,,False,,,0,,,907593.0,White Bear Lake (MN) (907593)
6405,0,Barrie St Joan of Arc (CN),St Joan of Arc HS,,,,0,,#003366,,,,0,Barrie,CN,460 Mapleton Ave,,,(705) 721-0398,(705) 721-1438,barrie-st-joan-of-arc-cn,,,False,,,0,,,907604.0,Barrie St Joan of Arc (CN) (907604)
6406,0,St Joan of Arc Catholic (CN),St Joan of Arc Catholic,,,,0,,#003366,,,,0,Maple,CN,1 St Joan of Arc Ave,,L6A 1W9,(905) 832-8882,(905) 832-5791,st-joan-of-arc-catholic-cn,,,False,,,0,,,907605.0,St Joan of Arc Catholic (CN) (907605)
6407,0,La Salle St Thomas Of Villanova (CN),St Thomas Of Villanova HS,,,,0,,#003366,,,,0,La Salle,CN,2800 N Townline RR 3,,N9A 6Z6,(519) 734-6444,,la-salle-st-thomas-of-villanova-cn,,,False,,,0,,,907615.0,La Salle St Thomas Of Villanova (CN) (907615)
6408,0,Lake Geneva Northwest Academy (WI),Northwest  Academy HS,,,,0,,#003366,,,,0,Lake Geneva,WI,,,,,,lake-geneva-northwest-academy-wi,,,False,,,0,,,907626.0,Lake Geneva Northwest Academy (WI) (907626)
6409,0,River Falls (WI),River Falls HS,,,,0,,#003366,,,,0,River Falls,WI,,,,,,river-falls-wi,,,False,,,0,,,907637.0,River Falls (WI) (907637)
6410,0,Necedah (WI),Necedah HS,,,,0,,#003366,,,,0,Necedah,WI,,,,,,necedah-wi,,,False,,,0,,,907648.0,Necedah (WI) (907648)
6411,0,West Bend West (WI),West Bend West HS,,,,0,,#003366,,,,0,West Bend,WI,1305 E Decorah Rd,,53095,(414) 335-5591,,west-bend-west-wi,,,False,,,0,,,907659.0,West Bend West (WI) (907659)
6412,0,Wheatfield Kankakee Valley (IN),Kankakee Valley HS,,,,0,,#003366,,,,0,Wheatfield,IN,,,,,,wheatfield-kankakee-valley-in,,,False,,,0,,,907672.0,Wheatfield Kankakee Valley (IN) (907672)
6413,0,Indianapolis Scecina (IN),Scecina HS,,,,0,,#003366,,,,0,Indianapolis,IN,,,,,,indianapolis-scecina-in,,,False,,,0,,,907683.0,Indianapolis Scecina (IN) (907683)
6414,0,Cleveland JF Rhodes (OH),J F Rhodes HS,,,,0,,#003366,,,,0,Cleveland,OH,,,,,,cleveland-jf-rhodes-oh,,,False,,,0,,,907694.0,Cleveland JF Rhodes (OH) (907694)
6415,0,Rockford Parkway (OH),Parkway HS,,,,0,,#003366,,,,0,Rockford,OH,,,,,,rockford-parkway-oh,,,False,,,0,,,907705.0,Rockford Parkway (OH) (907705)
6416,0,Union City Mississinawa Valley (OH),Mississinawa Valley HS,,,,0,,#003366,,,,0,Union City,OH,,,,,,union-city-mississinawa-valley-oh,,,False,,,0,,,907716.0,Union City Mississinawa Valley (OH) (907716)
6417,0,New Bremen (OH),New Bremen HS,,,,0,,#003366,,,,0,New Bremen,OH,,,,,,new-bremen-oh,,,False,,,0,,,907727.0,New Bremen (OH) (907727)
6418,0,Yellow Springs (OH),Yellow Springs HS,,,,0,,#003366,,,,0,Yellow Springs,OH,,,,,,yellow-springs-oh,,,False,,,0,,,907738.0,Yellow Springs (OH) (907738)
6419,0,Cincinnati Landmark Christian (OH),Landmark Christian HS,,,,0,,#003366,,,,0,Cincinnati,OH,,,,,,cincinnati-landmark-christian-oh,,,False,,,0,,,907749.0,Cincinnati Landmark Christian (OH) (907749)
6420,0,Fort Recovery (OH),Fort Recovery HS,,,,0,,#003366,,,,0,Fort Recovery,OH,400 E Butler St,,45846,(419) 375-4111,,fort-recovery-oh,,,False,,,0,,,907751.0,Fort Recovery (OH) (907751)
6421,0,Euclid (OH),Euclid HS,,,,0,,#003366,,,,0,Euclid,OH,,,,,,euclid-oh,,,False,,,0,,,907762.0,Euclid (OH) (907762)
6422,0,Cleveland East Technical (OH),East Technical HS,,,,0,,#003366,,,,0,Cleveland,OH,1347 East 79th Street,,44103,(216) 432-4920,,cleveland-east-technical-oh,,,False,,,0,,,907773.0,Cleveland East Technical (OH) (907773)
6423,0,Grafton Midview (OH),Midview HS,,,,0,,#003366,,,,0,Grafton,OH,,,,,,grafton-midview-oh,,,False,,,0,,,907784.0,Grafton Midview (OH) (907784)
6424,0,Lorain Southview (OH),Southview HS,,,,0,,#003366,,,,0,Lorain,OH,,,,,,lorain-southview-oh,,,False,,,0,,,907795.0,Lorain Southview (OH) (907795)
6425,0,Vermilion (OH),Vermilion HS,,,,0,,#003366,,,,0,Vermilion,OH,1250 Sanford St,,44089,(440) 967-3183,,vermilion-oh,,,False,,,0,,,907806.0,Vermilion (OH) (907806)
6426,0,Grove Port Madison (OH),Madison HS,,,,0,,#003366,,,,0,Grove Port,OH,,,,,,grove-port-madison-oh,,,False,,,0,,,907817.0,Grove Port Madison (OH) (907817)
6427,0,Zanesville (OH),Zanesville HS,,,,0,,#003366,,,,0,Zanesville,OH,,,,,,zanesville-oh,,,False,,,0,,,907828.0,Zanesville (OH) (907828)
6428,0,Ashland (OH),Ashland HS,,,,0,,#003366,,,,0,Ashland,OH,,,,,,ashland-oh,,,False,,,0,,,907839.0,Ashland (OH) (907839)
6429,0,Warren G. Harding (OH),Warren G Harding HS,,,,0,,#003366,,,,0,Warren,OH,"860 Elm Road, NE",,44483,(330) 841-2316,,warren-g-harding-oh,,,False,,,0,,,907841.0,Warren G. Harding (OH) (907841)
6430,0,Cambridge (MN),Cambridge HS,,,,0,,#003366,,,,0,Cambridge,MN,,,,,,cambridge-mn,,,False,,,0,,,907852.0,Cambridge (MN) (907852)
6431,0,Winter (WI),Winter HS,,,,0,,#003366,,,,0,Winter,WI,6585 W Grove St,PO Box 310,54896,(715) 266-3301,,winter-wi,,,False,,,0,,,907863.0,Winter (WI) (907863)
6432,0,Windsor Herman (CN),Herman HS,,,,0,,#003366,,,,0,Windsor,CN,1930 Rossini Blvd,,N8W4P5,(519) 944-4700,,windsor-herman-cn,,,False,,,0,,,907874.0,Windsor Herman (CN) (907874)
6433,0,Windsor Massey (CN),Massey HS,,,,0,,#003366,,,,0,Windsor,CN,,,,,,windsor-massey-cn,,,False,,,0,,,907885.0,Windsor Massey (CN) (907885)
6434,0,Windsor Century (CN),Century HS,,,,0,,#003366,,,,0,Windsor,CN,,,,,,windsor-century-cn,,,False,,,0,,,907896.0,Windsor Century (CN) (907896)
6435,0,Tipp City Tippecanoe (OH),Tippecanoe HS,,,,0,,#003366,,,,0,Tipp City,OH,,,,,,tipp-city-tippecanoe-oh,,,False,,,0,,,907907.0,Tipp City Tippecanoe (OH) (907907)
6436,0,Springfield North (OH),Springfield North HS,,,,0,,#003366,,,,0,Springfield,OH,,,,,,springfield-north-oh,,,False,,,0,,,907918.0,Springfield North (OH) (907918)
6437,0,East Cleveland-Shaw (OH),Shaw HS,,,,0,,#003366,,,,0,East Cleveland,OH,,,,,,east-cleveland-shaw-oh,,,False,,,0,,,907929.0,East Cleveland-Shaw (OH) (907929)
6438,0,Springfield Northeastern (OH),Northeastern HS,,,,0,,#003366,,,,0,Springfield,OH,,,,,,springfield-northeastern-oh,,,False,,,0,,,907931.0,Springfield Northeastern (OH) (907931)
6439,0,Rockand Christian Life (IL),Rockford Christian Life HS,,,,0,,#003366,,,,0,Rockford,IL,,,,,,rockand-christian-life-il,,,False,,,0,,,907942.0,Rockand Christian Life (IL) (907942)
6440,0,Bellefontaine (OH),Bellefontaine HS,,,,0,,#003366,,,,0,Bellefontaine,OH,,,,,,bellefontaine-oh,,,False,,,0,,,907953.0,Bellefontaine (OH) (907953)
6441,0,Springfield Shawnee (OH),Shawnee HS,,,,0,,#003366,,,,0,Springfield,OH,,,,,,springfield-shawnee-oh,,,False,,,0,,,907975.0,Springfield Shawnee (OH) (907975)
6442,0,Springfield Greenon (OH),Greenon HS,,,,0,,#003366,,,,0,Springfield,OH,,,,,,springfield-greenon-oh,,,False,,,0,,,907986.0,Springfield Greenon (OH) (907986)
6443,0,Tecumseh St Annes (CN),St Annes HS,,,,0,,#003366,,,,0,Tecumseh,CN,12050 Arbor St,,8N1-1N8,(519) 735-6024,(519) 735-2779,tecumseh-st-annes-cn,,,False,,,0,,,907997.0,Tecumseh St Annes (CN) (907997)
6444,0,Madison Holy Name (WI),Holy Name HS,,,,0,,#003366,,,,0,Madison,WI,,,,,,madison-holy-name-wi,,,False,,,0,,,908008.0,Madison Holy Name (WI) (908008)
6445,0,Norridge Ridgewood (IL),Ridgewood HS,,,,0,,#003366,,,,0,Norridge,IL,,,,,,norridge-ridgewood-il,,,False,,,0,,,908019.0,Norridge Ridgewood (IL) (908019)
6446,0,Annawan (IL),Annawan HS,,,,0,,#003366,,,,0,Annawan,IL,,,,,,annawan-il,,,False,,,0,,,908021.0,Annawan (IL) (908021)
6447,0,Williams Bay (WI),Williams Bay HS,,,,0,,#003366,,,,0,Williams Bay,WI,,,,,,williams-bay-wi,,,False,,,0,,,908032.0,Williams Bay (WI) (908032)
6448,0,Tremont (IL),Tremont HS,,,,0,,#003366,,,,0,Tremont,IL,,,,,,tremont-il,,,False,,,0,,,908043.0,Tremont (IL) (908043)
6449,0,Green Bay Southwest (WI),Green Bay Southwest HS,,Royal Blue/Silver,,0,,#003366,,,,0,Green Bay,WI,1331 Packerland Dr,,54304,(920) 492-2650,,green-bay-southwest-wi,,,False,,,0,,,908054.0,Green Bay Southwest (WI) (908054)
6450,0,Green Bay West (WI),Green Bay West HS,,,,0,,#003366,,,,0,Green Bay,WI,966 Shawano Ave,,54303,(920) 492-2600,,green-bay-west-wi,,,False,,,0,,,908065.0,Green Bay West (WI) (908065)
6451,0,Green Bay East (WI),Green Bay East HS,,,,0,,#003366,,,,0,Green Bay,WI,1415 E Walnut St,,54301,(414) 448-2090,,green-bay-east-wi,,,False,,,0,,,908076.0,Green Bay East (WI) (908076)
6452,0,Sheboygan North (WI),Sheboygan North HS,,,,0,,#003366,,,,0,Sheboygan,WI,,,,,,sheboygan-north-wi,,,False,,,0,,,908087.0,Sheboygan North (WI) (908087)
6453,0,Sheboygan South (WI),Sheboygan South HS,,,,0,,#003366,,,,0,Sheboygan,WI,,,,,,sheboygan-south-wi,,,False,,,0,,,908098.0,Sheboygan South (WI) (908098)
6454,0,Brodhead (WI),Brodhead HS,,,,0,,#003366,,,,0,Brodhead,WI,,,,,,brodhead-wi,,,False,,,0,,,908109.0,Brodhead (WI) (908109)
6455,0,Milwaukee South (WI),Milwaukee South HS,,,,0,,#003366,,,,0,Milwaukee,WI,1515 W Lapham St,,53204,(414) 902-8300,,milwaukee-south-wi,,,False,,,0,,,908111.0,Milwaukee South (WI) (908111)
6457,0,Milwaukee Hamilton (WI),Milwaukee Hamilton HS,,,,0,,#003366,,,,0,Milwaukee,WI,,,,,,milwaukee-hamilton-wi,,,False,,,0,,,908133.0,Milwaukee Hamilton (WI) (908133)
6458,0,Pewaukee (WI),Pewaukee HS,,,,0,,#003366,,,,0,Pewaukee,WI,,,,,,pewaukee-wi,,,False,,,0,,,908144.0,Pewaukee (WI) (908144)
6459,0,Milwaukee Malcolm X Academy (WI),Milwaukee Malcolm X Academy HS,,,,0,,#003366,,,,0,Milwaukee,WI,,,,,,milwaukee-malcolm-x-academy-wi,,,False,,,0,,,908155.0,Milwaukee Malcolm X Academy (WI) (908155)
6460,0,Racine Lutheran (WI),Racine Lutheran HS,,,,0,,#003366,,,,0,Racine,WI,,,,,,racine-lutheran-wi,,,False,,,0,,,908166.0,Racine Lutheran (WI) (908166)
6461,0,Castalia Margaretta (OH),Margaretta HS,,,,0,,#003366,,,,0,Castalia,OH,,,,,,castalia-margaretta-oh,,,False,,,0,,,908177.0,Castalia Margaretta (OH) (908177)
6462,0,Lorain Catholic (OH),Lorain Catholic HS,,,,0,,#003366,,,,0,Lorain,OH,,,,,,lorain-catholic-oh,,,False,,,0,,,908188.0,Lorain Catholic (OH) (908188)
6463,0,Cleveland Heights Lutheran East (OH),Lutheran East HS,,,,0,,#003366,,,,0,Cleveland Heights,OH,,,,,,cleveland-heights-lutheran-east-oh,,,False,,,0,,,908199.0,Cleveland Heights Lutheran East (OH) (908199)
6464,0,Green Bay Preble (WI),Green Bay Preble HS,,,,0,,#003366,,,,0,Green Bay,WI,2222 Deckner Ave,,54302,(920) 391-2400,,green-bay-preble-wi,"https://maps.google.com/maps?q=Green Bay Preble (WI)+2222 Deckner Ave++Green Bay, WI, 54302",,False,,,0,,,908201.0,Green Bay Preble (WI) (908201)
6465,0,Norwalk St Paul (OH),St Paul HS,,,,0,,#003366,,,,0,Norwalk,OH,,,,,,norwalk-st-paul-oh,,,False,,,0,,,908212.0,Norwalk St Paul (OH) (908212)
6466,0,Sycamore Mohawk (OH),Mohawk HS,,,,0,,#003366,,,,0,Sycamore,OH,,,,,,sycamore-mohawk-oh,,,False,,,0,,,908223.0,Sycamore Mohawk (OH) (908223)
6467,0,Southington Chalker (OH),Chalker HS,,,,0,,#003366,,,,0,Southington,OH,,,,,,southington-chalker-oh,,,False,,,0,,,908234.0,Southington Chalker (OH) (908234)
6468,0,Marion Catholic (OH),Marion Catholic HS,,,,0,,#003366,,,,0,Marion,OH,,,,,,marion-catholic-oh,,,False,,,0,,,908245.0,Marion Catholic (OH) (908245)
6469,0,Dayton Meadowdale (OH),Meadowdale HS,,,,0,,#003366,,,,0,Dayton,OH,,,,,,dayton-meadowdale-oh,,,False,,,0,,,908256.0,Dayton Meadowdale (OH) (908256)
6470,0,Cameron (WI),Cameron HS,,,,0,,#003366,,,,0,Cameron,WI,,,,,,cameron-wi,,,False,,,0,,,908267.0,Cameron (WI) (908267)
6471,0,Indianapolis Brebeuf (IN),Brebeuf Prep School,,,,0,,#003366,,,,0,Indianapolis,IN,,,,,,indianapolis-brebeuf-in,,,False,,,0,,,908278.0,Indianapolis Brebeuf (IN) (908278)
6472,0,Neenah St. Mary Catholic (WI),Neenah St. Mary Catholic (WI),,,,0,,#003366,,,,0,Neenah,WI,,,,,,neenah-st-mary-central-wi,,,False,,,0,,,908289.0,Neenah St. Mary Catholic (WI) (908289)
6473,0,Pittsburgh Fox Chapel (PA),Fox Chapel HS,,,,0,,#003366,,,,0,Pittsburgh,PA,,,,,,pittsburgh-fox-chapel-pa,,,False,,,0,,,908291.0,Pittsburgh Fox Chapel (PA) (908291)
6474,0,Wallnut (IL),Wallnut HS,,,,0,,#003366,,,,0,Wallnut,IL,,,,,,wallnut-il,,,False,,,0,,,908302.0,Wallnut (IL) (908302)
6475,0,Jeromesville Hillsdale (OH),Hillsdale HS,,,,0,,#003366,,,,0,Jeromesville,OH,,,,,,jeromesville-hillsdale-oh,,,False,,,0,,,908313.0,Jeromesville Hillsdale (OH) (908313)
6476,0,Sullivan Black River (OH),Black River HS,,,,0,,#003366,,,,0,Sullivan,OH,,,,,,sullivan-black-river-oh,,,False,,,0,,,908324.0,Sullivan Black River (OH) (908324)
