NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Magnet,Title I School,Title 1 School Wide,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified
262038005722,MI-28090-02041,2620380,MI-28090,09,12,Kingsley Area High School,Kingsley Area Schools,Grand Traverse County,402 FENTON ST,KINGSLEY,MI,49649,9397,(231)263-5262,42,Rural: Distant,No,No,No,†,500.00000,25.44000,19.6500000,183.00000,28.00000,–
263531007141,MI-63300-04092,2635310,MI-63300,PK,12,Kingsley Montgomery School,Waterford School District,Oakland County,4265 Halkirk,Waterford,MI,48329,,(248)623-9660,21,Suburb: Large,No,No,No,†,38.00000,12.00000,3.1700000,20.00000,4.00000,–
262040005724,MI-79080-02042,2620400,MI-79080,07,12,Kingston High School,Kingston Community School District,Tuscola County,5790 STATE ST,KINGSTON,MI,48741,5105,(989)683-2294,43,Rural: Remote,No,No,Yes,Yes,298.00000,14.50000,20.5500000,131.00000,24.00000,–
262475000062,MI-37010-02048,2624750,MI-37010,09,12,Kinney School,Mt. Pleasant City School District,Isabella County,720 NORTH KINNEY AVE,MOUNT PLEASANT,MI,48858,1757,(989)775-2350,32,Town: Distant,No,No,No,†,7.00000,2.00000,3.5000000,†,†,†
260000107928,MI-84020-07230,2600001,MI-84020,09,12,Kinross Correctional Facility,Michigan Department of Corrections,Chippewa County,16770 SOUTH WATER TOWER DR,KINCHELOE,MI,49788,1637,(906)495-2282,41,Rural: Fringe,No,No,No,†,0.00000,0.00000,†,–,–,–
262055005727,MI-78040-02071,2620550,MI-78040,09,12,Laingsburg High School,Laingsburg Community Schools,Shiawassee County,8008 WOODBURY RD,LAINGSBURG,MI,48848,9752,(517)651-5091,42,Rural: Distant,No,No,No,†,381.00000,21.38000,17.8200000,71.00000,15.00000,–
262061007749,MI-57020-07483,2620610,MI-57020,09,12,Lake City High School,Lake City Area School District,Missaukee County,PO Box 900,Lake City,MI,49651,0900,(231)839-6600,42,Rural: Distant,No,No,No,†,379.00000,19.06000,19.8800000,230.00000,49.00000,–
262067005730,MI-25200-02082,2620670,MI-25200,09,12,Lake Fenton High School,Lake Fenton Community Schools,Genesee County,4070 Lahring Rd,Linden,MI,48451,,(810)591-9591,41,Rural: Fringe,No,No,No,†,719.00000,33.56000,21.4200000,174.00000,26.00000,–
262523008215,MI-50170-00825,2625230,MI-50170,06,12,Lake Huron Virtual Hybrid High School,New Haven Community Schools,Macomb County,PO Box 482000,New Haven,MI,48048,2000,(586)749-5123,21,Suburb: Large,No,No,Yes,Yes,41.00000,1.32000,31.0600000,29.00000,1.00000,–
262070005734,MI-31130-02083,2620700,MI-31130,KG,12,Lake LindenHubbell Schools,Lake Linden-Hubbell School District,Houghton County,601 CALUMET ST,LAKE LINDEN,MI,49945,1002,(906)296-6681,33,Town: Remote,No,No,Yes,Yes,366.00000,26.42000,13.8500000,181.00000,32.00000,–
262073005739,MI-63230-02088,2620730,MI-63230,09,12,Lake Orion Community High School,Lake Orion Community Schools,Oakland County,495 EAST SCRIPPS RD,LAKE ORION,MI,48360,2249,(248)693-5420,41,Rural: Fringe,No,No,No,†,2178.00000,131.10000,16.6100000,414.00000,49.00000,–
263267006815,MI-50120-02089,2632670,MI-50120,09,12,Lake Shore High School,Lake Shore Public Schools (Macomb),Macomb County,22980 EAST 13 MILE RD,SAINT CLAIR SHORES,MI,48082,2009,(586)285-8900,21,Suburb: Large,No,No,Yes,Yes,1029.00000,60.15000,17.1100000,452.00000,65.00000,–
260000107903,MI-84020-07550,2600001,MI-84020,09,12,Lakeland Correctional Facility,Michigan Department of Corrections,Branch County,141 1ST ST,COLDWATER,MI,49036,8600,(517)278-6942,32,Town: Distant,No,No,No,†,0.00000,0.00000,†,–,–,–
261899005584,MI-63220-06491,2618990,MI-63220,06,12,Lakeland High School,Huron Valley Schools,Oakland County,1630 BOGIE LAKE RD,WHITE LAKE,MI,48383,2728,(248)676-8320,21,Suburb: Large,No,No,No,†,1134.00000,66.70000,17.0000000,220.00000,18.00000,–
261309005007,MI-32050-01109,2613090,MI-32050,09,12,Laker High School,Elkton-Pigeon-Bay Port Laker Schools,Huron County,6136 PIGEON RD,PIGEON,MI,48755,9585,(989)453-4600,43,Rural: Remote,No,No,Yes,No,296.00000,14.92000,19.8400000,109.00000,14.00000,–
262082005745,MI-11030-02095,2620820,MI-11030,09,12,Lakeshore High School,Lakeshore School District (Berrien),Berrien County,5771 CLEVELAND AVE,STEVENSVILLE,MI,49127,9481,(269)428-1402,23,Suburb: Small,No,No,No,†,872.00000,45.32000,19.2400000,200.00000,23.00000,–
268085007799,MI-61000-09766,2680850,MI-61000,KG,12,LAKESHORE LEARNING CENTER,Muskegon Area ISD,Muskegon County,1001 WESLEY AVE,MUSKEGON,MI,49442,2189,(231)773-0534,13,City: Small,No,No,No,†,26.00000,6.68000,3.8900000,21.00000,0.00000,–
261587008793,MI-82290-02967,2615870,MI-82290,KG,12,Lakeshore Virtual School,Gibraltar School District,Wayne County,30550 WEST JEFFERSON AVE,GIBRALTAR,MI,48173,9780,(734)379-7090,21,Suburb: Large,No,No,Yes,Yes,201.00000,11.67000,17.2200000,120.00000,7.00000,–
262085008913,MI-13090-03625,2620850,MI-13090,09,12,Lakeview Alternative High School,Lakeview Sch. District (Calhoun),Calhoun County,15 ARBOR ST,BATTLE CREEK,MI,49015,2903,(269)565-2420,13,City: Small,No,No,No,†,64.00000,0.59000,108.4700000,40.00000,1.00000,–
262091005764,MI-59090-05220,2620910,MI-59090,08,12,Lakeview High School,Lakeview Community Schools (Montcalm),Montcalm County,9800 YOUNGMAN RD,LAKEVIEW,MI,48850,9466,(989)352-7221,42,Rural: Distant,No,No,Yes,Yes,376.00000,19.50000,19.2800000,148.00000,22.00000,–
262085005749,MI-13090-02106,2620850,MI-13090,09,12,Lakeview High School,Lakeview Sch. District (Calhoun),Calhoun County,15060 Helmer Rd S,Battle Creek,MI,49015,9641,(269)565-3700,13,City: Small,No,No,No,†,1364.00000,63.65000,21.4300000,589.00000,83.00000,–
262088005759,MI-50130-02105,2620880,MI-50130,09,12,Lakeview High School,Lakeview Public Schools (Macomb),Macomb County,21100 EAST 11 MILE RD,SAINT CLAIR SHORES,MI,48081,1581,(586)445-4045,21,Suburb: Large,No,No,No,†,1396.00000,58.77000,23.7500000,428.00000,57.00000,–
262088008895,MI-50130-03413,2620880,MI-50130,KG,12,Lakeview Virtual School,Lakeview Public Schools (Macomb),Macomb County,27575 HARPER AVE,ST CLR SHORES,MI,48081,1923,(586)445-4000,21,Suburb: Large,No,No,Yes,Yes,130.00000,18.79000,6.9200000,53.00000,8.00000,–
262094005766,MI-25280-02111,2620940,MI-25280,09,12,LakeVille High School,LakeVille Community School District,Genesee County,12455 WILSON RD,OTISVILLE,MI,48463,9609,(810)591-4054,42,Rural: Distant,No,No,No,†,400.00000,19.66000,20.3500000,175.00000,15.00000,–
262098005774,MI-34090-02113,2620980,MI-34090,08,12,Lakewood High School,Lakewood Public Schools,Barry County,7223 VELTE RD,LAKE ODESSA,MI,48849,9481,(616)374-8868,42,Rural: Distant,No,No,Yes,No,519.00000,24.50000,21.1800000,134.00000,31.00000,–
262112007673,MI-63280-02639,2621120,MI-63280,05,12,Lamphere Center,Lamphere Public Schools,Oakland County,29685 TAWAS ST,MADISON HEIGHTS,MI,48071,5425,(248)589-3155,21,Suburb: Large,No,No,No,†,37.00000,8.00000,4.6300000,17.00000,1.00000,–
262112005781,MI-63280-02123,2621120,MI-63280,09,12,Lamphere High School,Lamphere Public Schools,Oakland County,610 WEST 13 MILE RD,MADISON HEIGHTS,MI,48071,1858,(248)589-3943,21,Suburb: Large,No,No,No,†,736.00000,38.60000,19.0700000,327.00000,23.00000,–
260022001176,MI-74903-08701,2600220,MI-74903,KG,12,Landmark Academy,Landmark Academy,St. Clair County,4800 LAPEER RD,KIMBALL,MI,48074,1517,(810)982-7210,23,Suburb: Small,Yes,No,Yes,Yes,809.00000,42.40000,19.0800000,539.00000,25.00000,–
260001805923,MI-07040-04149,2600018,MI-07040,KG,12,LAnse Area School,L'Anse Area Schools,Baraga County,201 NORTH 4TH ST,LANSE,MI,49946,1499,(906)524-6000,43,Rural: Remote,No,No,Yes,Yes,557.00000,31.08000,17.9200000,320.00000,39.00000,–
268066000914,MI-44000-06544,2680660,MI-44000,PK,12,Lapeer Co Education and Technology Center,Lapeer ISD,Lapeer County,690 NORTH LAKE PLEASANT RD,ATTICA,MI,48412,9770,(810)664-1124,42,Rural: Distant,No,No,No,†,29.00000,27.00000,1.0700000,14.00000,3.00000,–
262118005840,MI-44010-06596,2621180,MI-44010,10,12,Lapeer High School,Lapeer Community Schools,Lapeer County,933 SOUTH SAGINAW ST,LAPEER,MI,48446,2643,(810)667-2418,31,Town: Fringe,No,No,Yes,No,1243.00000,48.60000,25.5800000,403.00000,28.00000,–
260001203862,MI-49010-02135,2600012,MI-49010,09,12,LaSalle High School,St. Ignace Area Schools,Mackinac County,W443 PORTAGE ST,SAINT IGNACE,MI,49781,1476,(906)643-8800,41,Rural: Fringe,No,No,Yes,No,203.00000,8.00000,25.3800000,98.00000,14.00000,–
262121005845,MI-80130-02140,2621210,MI-80130,07,12,Lawrence JrSr High School,Lawrence Public Schools,Van Buren County,650 WEST SAINT JOSEPH ST,LAWRENCE,MI,49064,9323,(269)674-8232,42,Rural: Distant,No,No,Yes,Yes,247.00000,14.38000,17.1800000,156.00000,18.00000,–
262124001915,MI-80140-09635,2621240,MI-80140,06,12,Lawton Accelerated Academic Center,Lawton Community School District,Van Buren County,101 PRIMARY WAY,LAWTON,MI,49065,8781,(269)624-7542,31,Town: Fringe,No,No,Yes,Yes,55.00000,0.40000,137.5000000,39.00000,0.00000,–
262124005847,MI-80140-02142,2621240,MI-80140,08,12,Lawton High School,Lawton Community School District,Van Buren County,101 PRIMARY WAY,LAWTON,MI,49065,8781,(269)624-7800,41,Rural: Fringe,No,No,Yes,Yes,300.00000,15.35000,19.5400000,107.00000,9.00000,–
262157009005,MI-81070-04013,2621570,MI-81070,KG,12,LCS Virtual Academy,Lincoln Consolidated School District,Washtenaw County,7525 WILLIS RD,YPSILANTI,MI,48197,8918,(734)484-7000,41,Rural: Fringe,No,No,No,†,242.00000,6.00000,40.3300000,135.00000,10.00000,–
268034000126,MI-21000-03370,2680340,MI-21000,PK,12,Learning Center,Delta-Schoolcraft ISD,Delta County,5219 18TH RD,ESCANABA,MI,49829,9304,(906)789-9476,33,Town: Remote,No,No,No,†,80.00000,8.00000,10.0000000,52.00000,2.00000,–
262073008778,MI-63230-02961,2620730,MI-63230,09,12,Learning Options High School,Lake Orion Community Schools,Oakland County,455 E Scripps Road,Lake Orion,MI,48360,2249,(248)693-5450,21,Suburb: Large,No,Yes,Yes,Yes,85.00000,3.23000,26.3200000,38.00000,9.00000,–
261608005260,MI-41120-02148,2616080,MI-41120,09,12,Lee High School,Godfrey-Lee Public Schools,Kent County,1335 Lee St SW,Wyoming,MI,49509,1357,(616)452-3296,21,Suburb: Large,No,No,Yes,Yes,524.00000,26.23000,19.9800000,431.00000,48.00000,–
263228006762,MI-82140-02149,2632280,MI-82140,09,12,Lee M Thurston High School,South Redford School District,Wayne County,26255 Schoolcraft,Redford,MI,48239,2775,(313)242-0600,21,Suburb: Large,No,No,No,†,1009.00000,49.56000,20.3600000,545.00000,49.00000,–
260110308902,MI-82015-03481,2601103,MI-82015,06,12,Legacy Academy,Detroit Public Schools Community District,Wayne County,2750 SELDEN ST,DETROIT,MI,48208,2544,(313)578-7235,11,City: Large,No,No,Yes,Yes,24.00000,11.00000,2.1800000,21.00000,0.00000,–
261791000090,MI-47060-05150,2617910,MI-47060,09,12,Legacy High School,Hartland Consolidated Schools,Livingston County,9525 EAST HIGHLAND RD,HOWELL,MI,48843,9098,(810)626-2140,41,Rural: Fringe,No,No,Yes,No,46.00000,3.70000,12.4300000,16.00000,0.00000,–
262139005849,MI-45020-02155,2621390,MI-45020,PK,12,Leland Public School,Leland Public School District,Leelanau County,PO Box 498,Leland,MI,49654,0498,(231)256-9857,42,Rural: Distant,No,No,Yes,Yes,453.00000,29.21000,15.5100000,152.00000,27.00000,–
262145005852,MI-33100-02164,2621450,MI-33100,09,12,Leslie High School,Leslie Public Schools,Ingham County,4141 HULL RD,LESLIE,MI,49251,9578,(517)589-9500,41,Rural: Fringe,No,No,No,†,335.00000,21.56000,15.5400000,121.00000,19.00000,–
261995008887,MI-39010-03523,2619950,MI-39010,06,12,Lets Talk About It Girls Home,Kalamazoo Public Schools,Kalamazoo County,1004 CONANT ST,KALAMAZOO,MI,49007,2365,(248)431-1371,13,City: Small,No,No,No,†,0.00000,0.00000,†,–,–,–
261995008893,MI-39010-03528,2619950,MI-39010,06,12,Lets Talk About It Home for Young Men,Kalamazoo Public Schools,Kalamazoo County,1220 Howard St,Kalamazoo,MI,49008,1882,(248)431-1371,13,City: Small,No,No,No,†,0.00000,0.00000,†,–,–,–
268044001584,MI-28000-07492,2680440,MI-28000,09,12,Life Skills Center,Northwest Education Services,Grand Traverse County,880 PARSONS RD,TRAVERSE CITY,MI,49686,3622,(231)922-6357,33,Town: Remote,No,No,No,†,80.00000,17.60000,4.5500000,31.00000,1.00000,–
260029201723,MI-63920-09458,2600292,MI-63920,09,12,Life Skills Center of Pontiac,Life Skills Center of Pontiac,Oakland County,142 AUBURN AVE,PONTIAC,MI,48342,3008,(248)499-7421,13,City: Small,Yes,No,Yes,Yes,62.00000,2.00000,31.0000000,59.00000,0.00000,–
260105808544,MI-23900-02154,2601058,MI-23900,KG,12,LifeTech Academy,LifeTech Academy,Eaton County,854 ELMWOOD RD,LANSING,MI,48917,2070,(517)325-5469,21,Suburb: Large,Yes,No,Yes,No,375.00000,8.07000,46.4700000,191.00000,18.00000,–
260094908763,MI-41922-03050,2600949,MI-41922,KG,12,Lighthouse Academy Eagle Village,Lighthouse Academy,Osceola County,4507 170th Avenue,Hersey,MI,49639,,(616)305-6681,43,Rural: Remote,Yes,No,No,†,36.00000,5.05000,7.1300000,33.00000,0.00000,–
260094909011,MI-41922-04008,2600949,MI-41922,06,12,Lighthouse Academy Juvenile Justice Institute,Lighthouse Academy,Ottawa County,12263 JAMES ST,HOLLAND,MI,49424,8613,(616)393-4450,23,Suburb: Small,Yes,No,Yes,Yes,13.00000,1.35000,9.6300000,10.00000,0.00000,–
260094908334,MI-41922-01524,2600949,MI-41922,03,12,Lighthouse Academy North Campus,Lighthouse Academy,Kent County,1260 EKHART ST NE,GRAND RAPIDS,MI,49503,1380,(616)965-9700,12,City: Midsize,Yes,No,Yes,Yes,67.00000,4.71000,14.2300000,65.00000,1.00000,–
260094909010,MI-41922-04007,2600949,MI-41922,04,12,Lighthouse Academy Ottawa Juvenile Detention Center,Lighthouse Academy,Ottawa County,12120 FILLMORE ST,WEST OLIVE,MI,49460,8985,(616)786-4130,42,Rural: Distant,Yes,No,No,†,28.00000,4.58000,6.1100000,25.00000,0.00000,–
260094907848,MI-41922-09924,2600949,MI-41922,KG,12,Lighthouse Academy South Campus,Lighthouse Academy,Kent County,3300 36TH ST SE,Kentwood,MI,49512,2810,(616)949-2287,13,City: Small,Yes,No,Yes,Yes,74.00000,8.96000,8.2600000,66.00000,5.00000,–
260094908764,MI-41922-03055,2600949,MI-41922,09,12,Lighthouse Academy The Pier,Lighthouse Academy,Kent County,703 Ball Avenue NE,Grand Rapids,MI,49503,,(616)304-8537,12,City: Midsize,Yes,No,No,†,25.00000,2.63000,9.5100000,22.00000,0.00000,–
260094908355,MI-41922-01536,2600949,MI-41922,KG,12,Lighthouse Academy Waalkes,Lighthouse Academy,Kent County,1501 CEDAR ST NE,GRAND RAPIDS,MI,49503,1300,(616)304-8537,12,City: Midsize,Yes,No,No,†,55.00000,6.01000,9.1500000,52.00000,0.00000,–
260111808853,MI-63939-03366,2601118,MI-63939,KG,12,Lighthouse Connections Academy,Lighthouse Connections Academy,Oakland County,3150 LIVERNOIS RD,TROY,MI,48083,5000,(248)457-5929,13,City: Small,Yes,No,Yes,Yes,2612.00000,56.21000,46.4700000,1720.00000,138.00000,–
268016000465,MI-11000-05794,2680160,MI-11000,KG,12,Lighthouse Education Center,Berrien RESA,Berrien County,379 WEST GLENLORD RD,SAINT JOSEPH,MI,49085,9123,(269)429-2351,41,Rural: Fringe,No,No,No,†,119.00000,33.00000,3.6100000,89.00000,8.00000,–
262721001832,MI-78110-09543,2627210,MI-78110,09,12,Lincoln Alternative High School,Owosso Public Schools,Shiawassee County,645 Alger Street,Owosso,MI,48867,4601,(989)725-2839,32,Town: Distant,No,No,Yes,Yes,69.00000,4.19000,16.4700000,54.00000,1.00000,–
268062008884,MI-41000-03478,2680620,MI-41000,KG,12,Lincoln Developmental Center,Kent ISD,Kent County,862 CRAHEN AVE NE,GRAND RAPIDS,MI,49525,3477,(616)410-4800,41,Rural: Fringe,No,No,No,†,83.00000,15.00000,5.5300000,27.00000,0.00000,–
263468007048,MI-50220-02201,2634680,MI-50220,09,12,Lincoln High School,Van Dyke Public Schools,Macomb County,22900 FEDERAL AVE,WARREN,MI,48089,5308,(586)758-8307,12,City: Midsize,No,No,Yes,Yes,467.00000,31.90000,14.6400000,378.00000,18.00000,–
262160005866,MI-82090-02207,2621600,MI-82090,09,12,Lincoln Park High School,Lincoln Park School District of the City of,Wayne County,1701 CHAMPAIGN RD,LINCOLN PARK,MI,48146,3237,(313)389-0234,21,Suburb: Large,No,No,No,†,1380.00000,63.00000,21.9000000,1050.00000,76.00000,–
268062005328,MI-41000-02223,2680620,MI-41000,KG,12,Lincoln School,Kent ISD,Kent County,860 CRAHEN AVE NE,GRAND RAPIDS,MI,49525,3477,(616)410-4700,41,Rural: Fringe,No,No,No,†,96.00000,19.00000,5.0500000,39.00000,0.00000,–
262157005855,MI-81070-02187,2621570,MI-81070,09,12,Lincoln Senior High School,Lincoln Consolidated School District,Washtenaw County,7425 WILLIS RD,YPSILANTI,MI,48197,8919,(734)484-7004,41,Rural: Fringe,No,No,No,†,946.00000,49.81000,18.9900000,361.00000,31.00000,–
260113909006,MI-82773-04038,2601139,MI-82773,06,12,LincolnKing Adams Young School Grove Campus,Lincoln-King Adams-Young Academy,Wayne County,13436 GROVE ST,DETROIT,MI,48235,4222,(313)862-2352,11,City: Large,Yes,No,Yes,Yes,525.00000,9.00000,58.3300000,523.00000,0.00000,–
262169005870,MI-25250-02231,2621690,MI-25250,08,12,Linden High School,Linden Community Schools,Genesee County,7201 SILVER LAKE RD,LINDEN,MI,48451,8710,(810)591-0410,21,Suburb: Large,No,No,No,†,838.00000,41.90000,20.0000000,179.00000,18.00000,–
260543008730,MI-11240-02824,2605430,MI-11240,09,12,Link Learning Belding,Berrien Springs Public Schools,Ionia County,9057 Belding Road 2,Belding,MI,48809,,(616)244-3547,41,Rural: Fringe,No,No,Yes,Yes,85.00000,2.00000,42.5000000,55.00000,3.00000,–
260543008485,MI-11240-01980,2605430,MI-11240,09,12,Link Learning Escanaba,Berrien Springs Public Schools,Delta County,1620 Ludington St,Escanaba,MI,49829,9708,(616)244-3547,33,Town: Remote,No,No,Yes,Yes,181.00000,1.00000,181.0000000,121.00000,7.00000,–
260543008617,MI-11240-02455,2605430,MI-11240,09,12,Link Learning Grand Rapids Alger Heights,Berrien Springs Public Schools,Kent County,2431 EASTERN AVE SE,GRAND RAPIDS,MI,49507,3601,(616)244-3547,12,City: Midsize,No,No,Yes,Yes,230.00000,4.00000,57.5000000,191.00000,4.00000,–
260543008711,MI-11240-02826,2605430,MI-11240,09,12,Link Learning Grand Rapids Fuller Ave,Berrien Springs Public Schools,Kent County,1309 LEONARD ST NE,GRAND RAPIDS,MI,49505,5512,(616)244-3547,12,City: Midsize,No,No,Yes,Yes,178.00000,2.00000,89.0000000,140.00000,4.00000,–
260543008529,MI-11240-01957,2605430,MI-11240,09,12,Link Learning Howard CityTri County,Berrien Springs Public Schools,Montcalm County,412 EAST EDGERTON ST 207,HOWARD CITY,MI,49329,8797,(616)244-3547,42,Rural: Distant,No,No,Yes,Yes,79.00000,2.00000,39.5000000,53.00000,2.00000,–
260543008753,MI-11240-02981,2605430,MI-11240,09,12,Link Learning Kenowa Hills,Berrien Springs Public Schools,Kent County,3233 Alpine Avenue NW,Grand Rapids,MI,49544,,(616)244-3547,21,Suburb: Large,No,No,Yes,Yes,190.00000,3.00000,63.3300000,141.00000,7.00000,–
260543008607,MI-11240-02450,2605430,MI-11240,09,12,Link Learning Lakeview,Berrien Springs Public Schools,Montcalm County,9720 N GREENVILLE RD,LAKEVIEW,MI,48850,9191,(616)244-3547,42,Rural: Distant,No,No,Yes,Yes,80.00000,1.00000,80.0000000,51.00000,2.00000,–
260543008642,MI-11240-02456,2605430,MI-11240,09,12,Link Learning Menominee,Berrien Springs Public Schools,Menominee County,955 1ST ST,MENOMINEE,MI,49858,3233,(616)244-3547,32,Town: Distant,No,No,No,†,104.00000,2.00000,52.0000000,61.00000,2.00000,–
260543008969,MI-11240-03858,2605430,MI-11240,09,12,Link Learning Merrill,Berrien Springs Public Schools,Saginaw County,148 N MIDLAND ST,MERRILL,MI,48637,,(616)244-3547,42,Rural: Distant,No,No,Yes,Yes,91.00000,1.00000,91.0000000,63.00000,3.00000,–
260543008584,MI-11240-02459,2605430,MI-11240,09,12,Link Learning Schoolcraft,Berrien Springs Public Schools,St. Joseph County,210 ENTERPRISE DR,THREE RIVERS,MI,49093,7901,(616)244-3547,31,Town: Fringe,No,No,Yes,Yes,163.00000,1.00000,163.0000000,127.00000,3.00000,–
260543008736,MI-11240-02834,2605430,MI-11240,09,12,Link Learning St Louis,Berrien Springs Public Schools,Gratiot County,227 N Mill,St Louis,MI,48880,,(616)244-3547,32,Town: Distant,No,No,Yes,Yes,135.00000,1.00000,135.0000000,100.00000,3.00000,–
260543008478,MI-11240-01963,2605430,MI-11240,09,12,Link Learning StantonCentral Montcalm,Berrien Springs Public Schools,Montcalm County,710 N STATE ST,STANTON,MI,48888,9706,(616)244-3547,42,Rural: Distant,No,No,Yes,Yes,114.00000,1.00000,114.0000000,93.00000,1.00000,–
268068000607,MI-46000-05975,2680680,MI-46000,09,12,LISD TECH Center,Lenawee ISD,Lenawee County,1372 NORTH MAIN ST,ADRIAN,MI,49221,1724,(517)263-2108,41,Rural: Fringe,No,No,No,†,0.00000,33.42000,†,–,–,–
262175005873,MI-30040-02237,2621750,MI-30040,06,12,Litchfield High School,Litchfield Community Schools,Hillsdale County,210 WILLIAMS ST,LITCHFIELD,MI,49252,9641,(517)542-2386,42,Rural: Distant,No,No,Yes,Yes,140.00000,7.34000,19.0700000,98.00000,1.00000,–
260110808791,MI-81913-02932,2601108,MI-81913,KG,12,Livingston Classical Academy,Livingston Classical Academy,Washtenaw County,8877 Main Street,Whitmore Lake,MI,48189,,(734)839-6307,22,Suburb: Midsize,Yes,No,Yes,No,271.00000,23.50000,11.5300000,51.00000,2.00000,–
262184000764,MI-82095-05757,2621840,MI-82095,09,12,Livonia Career Technical Center,Livonia Public Schools School District,Wayne County,8985 NEWBURGH RD,LIVONIA,MI,48150,3424,(734)744-2816,13,City: Small,No,No,No,†,2.00000,14.60000,0.1400000,†,†,†
268050401325,MI-09000-08913,2680504,MI-09000,PK,12,LLCArenac Campus,Bay-Arenac ISD,Arenac County,2032 PINE RIVER RD,STANDISH,MI,48658,9651,(989)846-9510,42,Rural: Distant,No,No,No,†,0.00000,3.00000,†,–,–,–
268050401324,MI-09000-08912,2680504,MI-09000,PK,12,LLCBay Campus,Bay-Arenac ISD,Bay County,1435 WEST CENTER RD,ESSEXVILLE,MI,48732,2111,(989)846-9510,23,Suburb: Small,No,No,No,†,56.00000,14.00000,4.0000000,21.00000,2.00000,–
268099001620,MI-81000-09239,2680990,MI-81000,KG,12,LocalBased SpecEd Programs,Washtenaw ISD,Washtenaw County,PO Box 1406,Ann Arbor,MI,48106,1406,(734)994-8100,21,Suburb: Large,No,No,No,†,15.00000,2.60000,5.7700000,5.00000,0.00000,–
262205005926,MI-41170-02272,2622050,MI-41170,09,12,Lowell Senior High School,Lowell Area Schools,Kent County,11700 VERGENNES ST,LOWELL,MI,49331,9006,(616)987-2900,41,Rural: Fringe,No,No,No,†,1125.00000,56.32000,19.9800000,217.00000,45.00000,–
261995005663,MI-39010-02275,2619950,MI-39010,09,12,Loy Norrix High School,Kalamazoo Public Schools,Kalamazoo County,606 EAST KILGORE RD,KALAMAZOO,MI,49001,5564,(269)337-0200,13,City: Small,No,No,Yes,Yes,1807.00000,65.89000,27.4200000,1039.00000,93.00000,–
262220005933,MI-53040-02279,2622200,MI-53040,09,12,Ludington High School,Ludington Area School District,Mason County,809 EAST TINKHAM AVE,LUDINGTON,MI,49431,1594,(231)845-3880,33,Town: Remote,No,No,No,†,704.00000,33.77000,20.8500000,277.00000,28.00000,–
261947005612,MI-27020-02282,2619470,MI-27020,PK,12,Luther L Wright K12 School,Ironwood Area Schools of Gogebic County,Gogebic County,650 EAST AYER ST,IRONWOOD,MI,49938,2206,(906)932-0932,33,Town: Remote,No,No,Yes,Yes,693.00000,49.54000,13.9900000,369.00000,47.00000,–
268058000863,MI-38000-05984,2680580,MI-38000,PK,12,Lyle A Torrant Center,Jackson ISD,Jackson County,1175 WEST PARNALL RD,JACKSON,MI,49201,8652,(517)787-8910,23,Suburb: Small,No,No,No,†,173.00000,31.00000,5.5800000,97.00000,14.00000,–
262223005938,MI-49110-02305,2622230,MI-49110,KG,12,Mackinac Island School,Mackinac Island Public Schools,Mackinac County,PO Box 340,Mackinac Island,MI,49757,0340,(906)847-3377,42,Rural: Distant,No,No,No,†,52.00000,9.71000,5.3600000,12.00000,0.00000,–
262226005939,MI-16070-02306,2622260,MI-16070,PK,12,Mackinaw City K12 School,Mackinaw City Public Schools,Emmet County,609 WEST CENTRAL AVE,MACKINAW CITY,MI,49701,9650,(231)436-8211,42,Rural: Distant,No,No,Yes,No,144.00000,15.86000,9.0800000,72.00000,4.00000,–
263045001580,MI-73040-08178,2630450,MI-73040,09,12,Mackinaw High School,Saginaw Township Community Schools,Saginaw County,2775 SHATTUCK RD,SAGINAW,MI,48603,3161,(989)799-8470,22,Suburb: Midsize,No,No,Yes,Yes,149.00000,6.00000,24.8300000,116.00000,3.00000,–
260000107923,MI-84020-09220,2600001,MI-84020,09,12,Macomb Correctional Facility,Michigan Department of Corrections,Macomb County,34625 26 MILE RD,LENOX,MI,48048,3000,(586)749-4900,21,Suburb: Large,No,No,No,†,9.00000,0.00000,†,6.00000,0.00000,–
262187000202,MI-50140-05970,2621870,MI-50140,KG,12,Macomb County Juvenile Justice Center School,L'Anse Creuse Public Schools,Macomb County,400 NORTH ROSE ST,MOUNT CLEMENS,MI,48043,1522,(586)469-6553,21,Suburb: Large,No,No,No,†,33.00000,2.60000,12.6900000,22.00000,0.00000,–
263519008566,MI-50230-01898,2635190,MI-50230,09,12,Macomb Math Science Technology Center,Warren Consolidated Schools,Macomb County,27500 COSGROVE DR,WARREN,MI,48092,3093,(586)698-4393,12,City: Midsize,No,No,No,†,0.00000,9.00000,†,–,–,–
260031708195,MI-25911-00499,2600317,MI-25911,09,12,Madison Academy High School,Madison Academy,Genesee County,3266 South Genesee Road,Burton,MI,48519,,(810)875-9050,21,Suburb: Large,Yes,No,Yes,Yes,243.00000,104.00000,2.3400000,206.00000,15.00000,–
262229005943,MI-63140-02317,2622290,MI-63140,09,12,Madison High School,Madison District Public Schools,Oakland County,915 EAST 11 MILE RD,MADISON HEIGHTS,MI,48071,3721,(248)548-1800,21,Suburb: Large,No,No,Yes,Yes,284.00000,16.40000,17.3200000,217.00000,13.00000,–
